material_raw,true_eform,pred_eform,material_id,e_hull,true_label,pred_label
mp-13150,-1.412926197052002,-1.328148603439331,mp-13150,5.280250000083697e-05,Stable,Stable
mp-754353,-1.8003902435302734,-1.5701186656951904,mp-754353,0.051992941071429044,Stable,Stable
mp-730273,1.5965734720230105,1.7827231884002686,mp-730273,1.6634022699999962,Unstable,Unstable
mp-1221211,-1.6388779878616333,-1.6320744752883911,mp-1221211,0.1631625621249997,Stable,Stable
mp-1246459,-0.6275941133499146,-0.8003457188606262,mp-1246459,0.28411152349999824,Stable,Stable
mp-1191677,1.1671547889709473,1.191697359085083,mp-1191677,1.7366864512121216,Unstable,Unstable
mp-1194559,0.8537747263908386,0.7415599822998047,mp-1194559,1.4641799052040794,Unstable,Unstable
mp-567650,0.0202106852084398,0.1047197580337524,mp-567650,0.18931916300000218,Unstable,Unstable
mp-1029520,-0.8557341694831848,-0.8900229334831238,mp-1029520,0.0,Stable,Stable
mp-1070456,-1.1640393733978271,-1.347846269607544,mp-1070456,0.05331346850000074,Stable,Stable
mp-1080538,0.8801625967025757,1.008608102798462,mp-1080538,1.5701385138888897,Unstable,Unstable
mp-1245438,-0.9765377640724182,-0.874813437461853,mp-1245438,0.18277186071428808,Stable,Stable
mp-558401,-1.6330794095993042,-1.6340805292129517,mp-558401,0.08096734886363599,Stable,Stable
mp-1247352,-0.1930634528398513,-0.5280170440673828,mp-1247352,0.3451783439351841,Stable,Stable
mp-1179882,-0.0431661717593669,-0.1186205148696899,mp-1179882,0.24566404781609208,Stable,Stable
mp-1014287,2.8213675022125244,2.6118054389953613,mp-1014287,2.821367385624998,Unstable,Unstable
mp-727063,1.1553465127944946,1.0385591983795166,mp-727063,1.2933159365,Unstable,Unstable
mp-1246518,-0.1992549002170562,-0.0478686094284057,mp-1246518,0.13959400265624922,Stable,Stable
mp-1197888,0.4205345511436462,0.749107837677002,mp-1197888,1.0237919072916672,Unstable,Unstable
mp-1246122,-0.5358176231384277,-0.4456429481506347,mp-1246122,0.23705545357143265,Stable,Stable
mp-1229178,-2.0747148990631104,-1.8521887063980105,mp-1229178,0.6006266763888917,Stable,Stable
mp-1246546,-0.8399322032928467,-0.9513595104217528,mp-1246546,0.3871834758333357,Stable,Stable
mp-1246232,-0.0173750836402177,-0.0280854701995849,mp-1246232,0.46489027599999844,Stable,Stable
mp-1078335,-1.3681023120880127,-1.2296688556671145,mp-1078335,0.0,Stable,Stable
mp-1245987,-0.1365146487951278,-0.2328734397888183,mp-1245987,0.17748299735632145,Stable,Stable
mp-1246686,-0.021367946639657,-0.0458457469940185,mp-1246686,0.47892588124999946,Stable,Stable
mp-1222157,-2.692343235015869,-2.587085485458374,mp-1222157,0.35500466027777744,Stable,Stable
mp-1247257,0.34791100025177,0.3792617321014404,mp-1247257,0.3707135798055532,Unstable,Unstable
mp-1193962,-0.5216232538223267,-0.2676538228988647,mp-1193962,0.47753083732143065,Stable,Stable
mp-1224383,-1.5890352725982666,-1.619865655899048,mp-1224383,0.0943917080000034,Stable,Stable
mp-1029269,-0.273351639509201,-0.3156814575195312,mp-1029269,0.11717665833333424,Stable,Stable
mp-1227146,-2.503536462783813,-2.59845232963562,mp-1227146,0.15548843256159905,Stable,Stable
mp-1192022,1.207317352294922,1.0677752494812012,mp-1192022,1.6458207941666667,Unstable,Unstable
mp-667338,0.4187394082546234,0.4265403747558594,mp-667338,0.10931083119047358,Unstable,Unstable
mp-10736,-0.4003650844097137,-0.3053352832794189,mp-10736,0.0,Stable,Stable
mp-1204426,-2.4978673458099365,-2.5246081352233887,mp-1204426,0.02679399466665977,Stable,Stable
mp-776271,-2.254939556121826,-2.3027491569519043,mp-776271,0.2090220611666691,Stable,Stable
mp-1201305,1.3296669721603394,1.618234634399414,mp-1201305,1.6453105488888875,Unstable,Unstable
mp-1247390,-0.5594063997268677,-0.4323763847351074,mp-1247390,0.052585553666668616,Stable,Stable
mp-13590,-0.1587266772985458,-0.2017006874084472,mp-13590,0.3406379002499982,Stable,Stable
mp-568172,-0.9217641949653624,-0.9202491044998168,mp-568172,0.037956494749998626,Stable,Stable
mp-1084767,-1.2439080476760864,-1.3268314599990845,mp-1084767,0.0,Stable,Stable
mp-1246031,-0.1750508546829223,-0.1157913208007812,mp-1246031,0.21754890927083181,Stable,Stable
mp-1190909,-1.4544717073440552,-1.4972736835479736,mp-1190909,0.6088008945833341,Stable,Stable
mp-1246306,-0.2845057845115661,-0.3695814609527588,mp-1246306,0.2646486612962988,Stable,Stable
mp-1245586,-0.5030282735824585,-0.494423508644104,mp-1245586,0.45579950305555705,Stable,Stable
mp-1205276,0.0758411362767219,0.2985849380493164,mp-1205276,0.735803044583335,Unstable,Unstable
mp-1446433,-0.8456094861030579,-0.923402726650238,mp-1446433,0.006951142999998439,Stable,Stable
mp-1105968,-0.3063106536865234,-0.1934881210327148,mp-1105968,0.04693410062500014,Stable,Stable
mp-1222494,0.0327992364764213,0.1110153198242187,mp-1222494,0.4837803593749994,Unstable,Unstable
mp-672200,-0.2574683427810669,-0.2228614091873169,mp-672200,0.1226447312500012,Stable,Stable
mp-676368,-1.1788941621780396,-1.134873867034912,mp-676368,0.17575497769230797,Stable,Stable
mp-772397,-1.9453142881393437,-1.8109726905822756,mp-772397,0.08295723061983651,Stable,Stable
mp-870,0.3105548322200775,0.375154972076416,mp-870,0.31055484468750194,Unstable,Unstable
mp-989581,-0.9291442036628724,-1.0031163692474363,mp-989581,0.0,Stable,Stable
mp-557181,-1.382895827293396,-1.4706259965896606,mp-557181,0.028810863125000807,Stable,Stable
mp-1218762,-0.5228480100631714,-0.5599747896194458,mp-1218762,0.0,Stable,Stable
mp-1223753,-0.1493477374315261,0.1623961925506591,mp-1223753,0.0,Stable,Unstable
mp-1204637,-0.0432574227452278,0.1720103025436401,mp-1204637,0.7282306965789491,Stable,Unstable
mp-734137,-0.5570850968360901,-0.7188836932182312,mp-734137,0.34771584729166527,Stable,Stable
mp-1245747,-0.1979109346866607,-0.2778090238571167,mp-1245747,0.2487886666666661,Stable,Stable
mp-1096888,-0.0566432811319828,-0.153987169265747,mp-1096888,0.44281459666666834,Stable,Stable
mp-1245996,-0.3701378405094147,-0.3531570434570312,mp-1245996,0.2605855608333343,Stable,Stable
mp-1247533,0.4366151690483093,0.5104467868804932,mp-1247533,0.4308224925000026,Unstable,Unstable
mp-1246333,-0.5223193764686584,-0.4472713470458984,mp-1246333,0.13209957850000364,Stable,Stable
mp-675301,-0.2063846737146377,-0.1223222017288208,mp-675301,0.8003222999999995,Stable,Stable
mp-1200557,-1.4904431104660034,-1.3144328594207764,mp-1200557,0.0,Stable,Stable
mp-1189095,-0.6003492474555969,-0.869541585445404,mp-1189095,0.7092230643888895,Stable,Stable
mp-1245412,0.1745994985103607,0.172042965888977,mp-1245412,0.3909723341666673,Unstable,Unstable
mp-8306,-0.7116533517837524,-0.6030551195144653,mp-8306,0.0,Stable,Stable
mp-3346732,-0.8814435005187988,-0.877154529094696,mp-3346732,0.023944358799999677,Stable,Stable
mp-1245506,0.1507872492074966,0.1594343185424804,mp-1245506,0.34532606333333327,Unstable,Unstable
mp-1173578,-0.9041058421134948,-1.175079107284546,mp-1173578,0.3086587689454454,Stable,Stable
mp-560637,-0.1754643768072128,-0.0374664068222045,mp-560637,0.2950018596666695,Stable,Stable
mp-29964,-1.676596760749817,-1.699642777442932,mp-29964,0.0,Stable,Stable
mp-1247248,0.0647799670696258,0.0181424617767334,mp-1247248,0.28252168777777875,Unstable,Unstable
mp-1245672,-0.0806658342480659,0.0721493959426879,mp-1245672,0.12148522618182156,Stable,Unstable
mp-1103281,-0.3836935758590698,-0.2248564958572387,mp-1103281,0.1638139883333345,Stable,Stable
mp-570848,0.3045751452445984,0.2429829835891723,mp-570848,0.30457515562499893,Unstable,Unstable
mp-775929,-2.855776071548462,-2.9055652618408203,mp-775929,0.12174463882727515,Stable,Stable
mp-1233979,-2.201922416687012,-2.1895017623901367,mp-1233979,0.38813792142857473,Stable,Stable
mp-1214882,0.9506459832191468,1.022320032119751,mp-1214882,1.1206259817500013,Unstable,Unstable
mp-1065394,-0.5323770046234131,-0.4985541105270386,mp-1065394,0.013843436249999286,Stable,Stable
mp-729204,-0.4736998379230499,-0.4447399377822876,mp-729204,0.9681760826973651,Stable,Stable
mp-634429,-0.742986798286438,-0.7552118897438049,mp-634429,0.22910399038888585,Stable,Stable
mp-776331,-2.206670045852661,-2.270017147064209,mp-776331,0.18659067541666552,Stable,Stable
mp-743715,-1.162486910820007,-1.0818936824798584,mp-743715,0.3875220543128659,Stable,Stable
mp-1246718,-0.6226498484611511,-0.4623886346817016,mp-1246718,0.2501789758333324,Stable,Stable
mp-1178261,-1.7480610609054563,-1.9069591760635376,mp-1178261,0.11162954214285481,Stable,Stable
mp-1009831,-0.5424264669418335,-0.6640353202819824,mp-1009831,0.8162796533333321,Stable,Stable
mp-1204481,-0.6246059536933899,-0.6238542795181274,mp-1204481,1.1816200619230601,Stable,Stable
mp-752446,-1.400059461593628,-1.169139385223389,mp-752446,0.021033902000000104,Stable,Stable
mp-680008,-1.023130178451538,-0.8807400465011597,mp-680008,0.297092091949275,Stable,Stable
mp-724876,-1.3582582473754885,-1.070204496383667,mp-724876,0.5891734308333376,Stable,Stable
mp-1335659,1.7121378183364868,0.9140081405639648,mp-1335659,2.70456667,Unstable,Unstable
mp-1201090,-0.2627897560596466,-0.1842098236083984,mp-1201090,0.041847390477443014,Stable,Stable
mp-1246920,0.2936561405658722,0.3518903255462646,mp-1246920,0.29365613683333436,Unstable,Unstable
mp-1014993,-0.2026992738246917,0.0797314643859863,mp-1014993,0.29675860416666744,Stable,Unstable
mp-780722,-2.95809268951416,-3.3265771865844727,mp-780722,0.14417769035256178,Stable,Stable
mp-1103827,0.4689728915691376,0.4315454959869385,mp-1103827,1.3876881964285728,Unstable,Unstable
mp-1198000,-1.2541797161102295,-1.1338064670562744,mp-1198000,0.05342350450833333,Stable,Stable
mp-10247,-1.414389729499817,-1.2351953983306885,mp-10247,0.04144808854169213,Stable,Stable
mp-1216865,-1.3115330934524536,-1.299736499786377,mp-1216865,0.03439390499999995,Stable,Stable
mp-726225,-0.3726511895656585,-0.383388876914978,mp-726225,1.3696879940624997,Stable,Stable
mp-13098,-1.0635793209075928,-0.892901599407196,mp-13098,0.9360380049999986,Stable,Stable
mp-1208194,-1.024552345275879,-1.0133719444274902,mp-1208194,1.3416222221874996,Stable,Stable
mp-1206402,-0.1704989820718765,0.0148661136627197,mp-1206402,0.10799451524999526,Stable,Unstable
mp-1204235,-0.5163586735725403,-0.4887152910232544,mp-1204235,0.9857142844882985,Stable,Stable
mp-1209862,-1.5777606964111328,-1.6288120746612549,mp-1209862,0.6743559412500026,Stable,Stable
mp-1213527,-0.7004780173301697,-0.4792217016220093,mp-1213527,0.2890358178947361,Stable,Stable
mp-1102114,-0.3790428936481476,-0.6766611337661743,mp-1102114,0.7647210297222244,Stable,Stable
mp-1245933,-0.6247789263725281,-0.6707148551940918,mp-1245933,0.15655246642857268,Stable,Stable
mp-1246234,-0.8001024723052979,-0.9838831424713136,mp-1246234,0.28300725041666475,Stable,Stable
mp-1199129,-0.9442922472953796,-0.7928292155265808,mp-1199129,0.3545288113990628,Stable,Stable
mp-1245707,0.0556646026670932,0.2404298782348632,mp-1245707,0.41112867119047625,Unstable,Unstable
mp-1192890,-2.0472121238708496,-2.1544461250305176,mp-1192890,0.7857571269166694,Stable,Stable
mp-1193403,-0.4793463349342346,-0.494835615158081,mp-1193403,0.6798185341346166,Stable,Stable
mp-1199487,-0.5750865340232849,-0.2517609596252441,mp-1199487,0.0,Stable,Stable
mp-1020107,-1.3474433422088623,-1.3176531791687012,mp-1020107,0.01282212999999821,Stable,Stable
mp-707274,-0.9070630073547364,-0.8096537590026855,mp-707274,0.1944709083007803,Stable,Stable
mp-1245456,0.1618322730064392,0.1816321611404419,mp-1245456,0.2741778530729171,Unstable,Unstable
mp-1208477,2.2114005088806152,-0.113518476486206,mp-1208477,2.410437877142858,Unstable,Stable
mp-1246589,0.1370922476053238,0.3196456432342529,mp-1246589,0.13709225451923146,Unstable,Unstable
mp-1212814,-2.024801254272461,-1.8264702558517456,mp-1212814,0.42021903576923325,Stable,Stable
mp-720295,-1.3977370262145996,-1.3283648490905762,mp-720295,0.18784234534722533,Stable,Stable
mp-1225363,-0.2712298631668091,-0.1264688968658447,mp-1225363,0.2532185078125,Stable,Stable
mp-1228638,-0.6677722930908203,-0.941309690475464,mp-1228638,0.46261087549999935,Stable,Stable
mp-3062,-2.1167609691619877,-2.08967399597168,mp-3062,0.0,Stable,Stable
mp-1214072,-0.9583520889282228,-0.7882813811302185,mp-1214072,0.08852246000000186,Stable,Stable
mp-1246744,-0.3086403608322143,-0.324726939201355,mp-1246744,0.15879215500000043,Stable,Stable
mp-1247494,-0.5772153735160828,-0.6616847515106201,mp-1247494,0.10403609902777688,Stable,Stable
mp-1204446,0.3160595297813415,0.1200071573257446,mp-1204446,1.1464176425000048,Unstable,Unstable
mp-1245878,0.1389162391424179,0.1970303058624267,mp-1245878,0.15129686410000076,Unstable,Unstable
mp-1080848,-0.9222062230110168,-0.865075945854187,mp-1080848,0.0,Stable,Stable
mp-16929,-1.475530028343201,-1.4350543022155762,mp-16929,0.0,Stable,Stable
mp-1245926,-0.8564583659172058,-0.8814164400100708,mp-1245926,0.13586021214285537,Stable,Stable
mp-1199807,-1.2770061492919922,-1.239205002784729,mp-1199807,0.07666536786458877,Stable,Stable
mp-1202811,-0.8877023458480835,-0.8622992038726807,mp-1202811,0.8339426122500022,Stable,Stable
mp-1247130,-0.7644191384315491,-0.7167766690254211,mp-1247130,0.16674257407408,Stable,Stable
mp-569812,-1.028977632522583,-1.0376482009887695,mp-569812,0.2061061599999947,Stable,Stable
mp-1201962,-1.8485690355300903,-1.8207974433898928,mp-1201962,0.0,Stable,Stable
mp-1196565,-0.6333222985267639,-0.5070595741271973,mp-1196565,0.5934650548809568,Stable,Stable
mp-672334,-0.865363597869873,-0.7724307179450989,mp-672334,0.009074249090907927,Stable,Stable
mp-1246539,0.3280972242355346,0.4490785598754883,mp-1246539,0.3280972316666677,Unstable,Unstable
mp-1232320,1.1758297681808472,0.8501021862030029,mp-1232320,1.1758297619999958,Unstable,Unstable
mp-1197329,0.6517714262008667,0.8171472549438477,mp-1197329,1.2031662921406223,Unstable,Unstable
mp-1224289,-1.2883071899414062,-1.325985550880432,mp-1224289,0.05424369500000026,Stable,Stable
mp-628633,0.2643757164478302,0.2564828395843506,mp-628633,0.4581836233652652,Unstable,Unstable
mp-1246153,-1.5135750770568848,-1.6168336868286133,mp-1246153,0.13606298100000025,Stable,Stable
mp-1200586,-1.025940179824829,-1.0850974321365356,mp-1200586,0.26622930041666937,Stable,Stable
mp-1212614,-0.8787944912910461,-0.8897503018379211,mp-1212614,0.002441576190476802,Stable,Stable
mp-4497,-1.918821930885315,-1.882863521575928,mp-4497,0.11642926166667067,Stable,Stable
mp-1204171,-0.7960963845252991,-0.641757607460022,mp-1204171,0.7854618002500011,Stable,Stable
mp-1213515,-0.1502811163663864,-0.1823158264160156,mp-1213515,0.5692326241447354,Stable,Stable
mp-1225681,-0.7286503911018372,-0.4332888126373291,mp-1225681,0.12125431026785982,Stable,Stable
mp-560716,-1.2484245300292969,-1.079545974731445,mp-560716,0.0,Stable,Stable
mp-1212762,-0.202717512845993,-0.1493170261383056,mp-1212762,0.4378633681597224,Stable,Stable
mp-1245912,-0.4305598735809326,-0.5615050792694092,mp-1245912,0.22318766166666748,Stable,Stable
mp-1197132,-1.1255309581756592,-1.0894343852996826,mp-1197132,0.009290170526316643,Stable,Stable
mp-1245347,-0.0997788682579994,0.1707165241241455,mp-1245347,0.20947470576923166,Stable,Unstable
mp-1198640,-0.4014034569263458,-0.4336051940917969,mp-1198640,0.416556025897429,Stable,Stable
mp-1181505,-0.4585827887058258,-0.1591136455535888,mp-1181505,0.5135079767777757,Stable,Stable
mp-724995,0.6119570136070251,0.6047303676605225,mp-724995,1.8358867083333301,Unstable,Unstable
mp-1245424,0.3544812500476837,0.3371388912200928,mp-1245424,0.3865799969047572,Unstable,Unstable
mp-1247346,0.0756963714957237,0.222003698348999,mp-1247346,0.07569637340909097,Unstable,Unstable
mp-1246714,-0.85682612657547,-0.8943299651145935,mp-1246714,0.26295529166666753,Stable,Stable
mp-1418945,-0.4664342403411865,-0.5416275262832642,mp-1418945,1.0504559339999977,Stable,Stable
mp-1192144,-1.573379397392273,-1.5074833631515503,mp-1192144,0.0,Stable,Stable
mp-1228723,-1.4354068040847778,-1.366673707962036,mp-1228723,0.11487363679166673,Stable,Stable
mp-1247356,0.0843012258410453,0.071309208869934,mp-1247356,0.41952941489583395,Unstable,Unstable
mp-36248,-0.6925011873245239,-0.5173062086105347,mp-36248,0.0012559174999999811,Stable,Stable
mp-31056,-1.2032626867294312,-1.2532132863998413,mp-31056,0.0,Stable,Stable
mp-1195623,-0.6708709001541138,-0.6597497463226318,mp-1195623,0.0,Stable,Stable
mp-1029312,-0.9150327444076538,-0.9384752511978148,mp-1029312,0.0,Stable,Stable
mp-2901810,0.3516824543476105,0.0349228382110595,mp-2901810,1.1599734192187512,Unstable,Unstable
mp-1080799,-0.2462807148694992,0.1113233566284179,mp-1080799,0.9402272565000009,Stable,Unstable
mp-1225410,-1.819353461265564,-1.7285999059677124,mp-1225410,0.021292212500000574,Stable,Stable
mp-1246215,0.1298379898071289,0.0871615409851074,mp-1246215,0.39744879819444634,Unstable,Unstable
mp-1245334,0.0231515038758516,-0.1083085536956787,mp-1245334,0.3355635409782636,Unstable,Stable
mp-1246364,0.2163275182247162,0.1576809883117675,mp-1246364,0.24868127863636147,Unstable,Unstable
mp-1228304,-1.1844888925552368,-1.2561883926391602,mp-1228304,0.1592488050000025,Stable,Stable
mp-1247333,-0.8720390796661377,-0.8836577534675598,mp-1247333,0.05699525700657482,Stable,Stable
mp-1245931,0.2312071770429611,0.6933767795562744,mp-1245931,0.2677861587499999,Unstable,Unstable
mp-1189989,1.6043922901153564,1.819343090057373,mp-1189989,1.7282288607031244,Unstable,Unstable
mp-1178614,-1.0970077514648438,-0.6965404748916626,mp-1178614,0.1383495185555521,Stable,Stable
mp-1187056,0.921123743057251,1.4651083946228027,mp-1187056,0.9211237674999992,Unstable,Unstable
mp-1200509,0.0194857232272624,0.0269722938537597,mp-1200509,0.20678741784977106,Unstable,Unstable
mp-1069558,-1.906792998313904,-1.7282018661499023,mp-1069558,0.0,Stable,Stable
mp-1245484,-0.970990777015686,-0.9664382934570312,mp-1245484,0.18065491106249887,Stable,Stable
mp-1406172,-0.4687589406967163,-0.4732767343521118,mp-1406172,0.1594006728333328,Stable,Stable
mp-1245674,-0.4473951160907745,-0.4362353086471557,mp-1245674,0.0,Stable,Stable
mp-1245657,-0.7804605960845947,-0.7934155464172363,mp-1245657,0.05483191696428502,Stable,Stable
mp-1197204,0.624369204044342,0.490264892578125,mp-1197204,1.2802542031640582,Unstable,Unstable
mp-2218869,-1.870221734046936,-1.9899747371673584,mp-2218869,0.28911843826153927,Stable,Stable
mp-1195558,-0.3723199367523193,-0.2184041738510131,mp-1195558,0.0,Stable,Stable
mp-1188048,0.492199033498764,0.723048210144043,mp-1188048,1.5502463675000016,Unstable,Unstable
mp-1215180,-1.872201919555664,-1.909331202507019,mp-1215180,0.0868849375000007,Stable,Stable
mp-1071956,-2.4613609313964844,-2.6051740646362305,mp-1071956,0.14293954041666623,Stable,Stable
mp-1199250,0.1652518063783645,0.0686515569686889,mp-1199250,1.4858578300000032,Unstable,Unstable
