material_raw,true_eform,pred_eform,material_id,e_hull,true_label,pred_label
mp-760536,-1.299431085586548,-1.3106610774993896,mp-760536,0.1389209366666666,Stable,Stable
mp-555646,-1.7808432579040527,-1.626295804977417,mp-555646,0.04584902711538508,Stable,Stable
mp-1035738,-2.6342759132385254,-2.640036106109619,mp-1035738,0.23201237585937573,Stable,Stable
mp-1246444,0.3577827513217926,0.3709006309509277,mp-1246444,0.35778275340909005,Unstable,Unstable
mp-1197606,0.4964542686939239,0.4654405117034912,mp-1197606,0.8840219160714264,Unstable,Unstable
mp-725152,-0.9695192575454712,-0.9351935982704164,mp-725152,0.6838216641666639,Stable,Stable
mp-559788,-0.9473769068717957,-0.5511599779129028,mp-559788,0.279463114097223,Stable,Stable
mp-571165,-0.0688969492912292,-0.0516464710235595,mp-571165,0.0,Stable,Stable
mp-1245403,0.3796026706695556,0.5453495979309082,mp-1245403,0.37960266111111096,Unstable,Unstable
mp-1193869,-0.0249914210289716,0.0091584920883178,mp-1193869,0.00709695192307791,Stable,Unstable
mp-1102779,0.1795908659696579,0.1237143278121948,mp-1102779,0.17959086583333317,Unstable,Unstable
mp-1180018,-1.5126302242279053,-1.1429393291473389,mp-1180018,0.3448473934659084,Stable,Stable
mp-757925,-1.1943988800048828,-1.3248475790023804,mp-757925,0.3728150787587401,Stable,Stable
mp-667495,-0.9409896731376648,-0.9287235140800476,mp-667495,0.19260579982758408,Stable,Stable
mp-1197979,-0.7916247248649597,-0.8279832005500793,mp-1197979,0.007103588333334798,Stable,Stable
mp-1204855,-1.2687029838562012,-1.028606414794922,mp-1204855,0.7423875066666712,Stable,Stable
mp-568433,-0.1414750069379806,0.0917575359344482,mp-568433,0.31750928249999877,Stable,Unstable
mp-1212588,-0.2280460000038147,-0.1670727729797363,mp-1212588,0.10337449766958429,Stable,Stable
mp-559900,-0.1190597638487815,-0.2904189825057983,mp-559900,0.3274809213645842,Stable,Stable
mp-562661,-0.9353147149086,-0.7762634754180908,mp-562661,0.37950820839583255,Stable,Stable
mp-1189642,0.2514326870441437,-0.0213581323623657,mp-1189642,0.3852107212499991,Unstable,Stable
mp-1034502,-2.6322927474975586,-2.64266300201416,mp-1034502,0.3331973761328131,Stable,Stable
mp-758984,-0.1876734644174575,-0.0319510698318481,mp-758984,0.08326827942307702,Stable,Stable
mp-1198679,-0.106404460966587,-0.0951485633850097,mp-1198679,0.05663909373809517,Stable,Stable
mp-1246013,-0.2324491739273071,-0.2803206443786621,mp-1246013,0.2593791552272737,Stable,Stable
mp-540801,-0.2477933913469314,-0.2901805639266968,mp-540801,0.1448398396354147,Stable,Stable
mp-1184550,0.4431477189064026,0.5867373943328857,mp-1184550,0.44314771375000106,Unstable,Unstable
mp-937760,0.0060562277212738,0.1027567386627197,mp-937760,0.006056227500000233,Unstable,Unstable
mp-8044,-0.6847652196884155,-0.7991794347763062,mp-8044,0.0,Stable,Stable
mp-1105990,-0.7220814228057861,-0.7397749423980713,mp-1105990,0.0,Stable,Stable
mp-1226369,0.1180447489023208,-0.0460256338119506,mp-1226369,0.21007373527777773,Unstable,Stable
mp-559653,-2.6841464042663574,-2.710011959075928,mp-559653,0.009107061250002602,Stable,Stable
mp-707412,-0.1251086741685867,-0.0166242122650146,mp-707412,0.34801389764285684,Stable,Stable
mp-1211853,-1.6251258850097656,-1.5309756994247437,mp-1211853,0.19708838401785567,Stable,Stable
mp-1203312,-0.6346511244773865,-0.5365456342697144,mp-1203312,0.0,Stable,Stable
mp-3346808,-2.3273138999938965,-2.517167568206787,mp-3346808,0.02118617833333225,Stable,Stable
mp-569304,0.0090602096170187,0.1043643951416015,mp-569304,0.009060210000001234,Unstable,Unstable
mp-571437,-1.201375961303711,-1.1994731426239014,mp-571437,0.0540447057675264,Stable,Stable
mp-1197268,-0.1808579415082931,-0.2370878458023071,mp-1197268,0.9401745289999992,Stable,Stable
mp-1001080,-1.5196205377578735,-1.579684853553772,mp-1001080,0.0047426720833332325,Stable,Stable
mp-1173027,-0.7048498392105103,-0.6394227743148804,mp-1173027,0.29450207166666864,Stable,Stable
mp-1216068,-0.1734668910503387,-0.2191839218139648,mp-1216068,0.07273325583333268,Stable,Stable
mp-568155,-0.1787032186985016,-0.2005443572998047,mp-568155,0.0,Stable,Stable
mp-15604,-0.6533817648887634,-0.582443118095398,mp-15604,0.0,Stable,Stable
mp-744019,0.0921541154384613,0.1047310829162597,mp-744019,0.4924229751315776,Unstable,Unstable
mp-1206310,-0.4058547914028168,-0.3968929052352905,mp-1206310,0.0,Stable,Stable
mp-6191,-0.6142153739929199,-0.5781495571136475,mp-6191,0.0,Stable,Stable
mp-6246,-3.2351667881011963,-3.0646185874938965,mp-6246,0.028060514687503257,Stable,Stable
mp-1223611,-0.1663580387830734,-0.0648064613342285,mp-1223611,0.01580359233333617,Stable,Stable
mp-763059,-2.044740676879883,-2.1729114055633545,mp-763059,0.09632212399999851,Stable,Stable
mp-541859,-0.497133195400238,-0.433853268623352,mp-541859,0.0,Stable,Stable
mp-1214358,-1.929126501083374,-2.0229382514953613,mp-1214358,0.3104939056481557,Stable,Stable
mp-1078811,-0.5087964534759521,-0.5248441696166992,mp-1078811,0.0,Stable,Stable
mp-7631,-0.3059388101100921,-0.3549307584762573,mp-7631,7.649035088874712e-06,Stable,Stable
mp-1210402,-1.8757861852645876,-1.84194016456604,mp-1210402,0.0652894557197028,Stable,Stable
mp-22263,1.5011903047561646,1.4674177169799805,mp-22263,2.114613006333336,Unstable,Unstable
mp-10706,-0.3774799406528473,-0.2750847339630127,mp-10706,0.027981394999997633,Stable,Stable
mp-556112,-0.1616613864898681,-0.1907137632369995,mp-556112,0.028813212295919044,Stable,Stable
mp-648264,-0.9262261986732484,-0.8761267066001892,mp-648264,0.19703434505952622,Stable,Stable
mp-1638861,-2.0919435024261475,-2.153677701950073,mp-1638861,0.0888183115056842,Stable,Stable
mp-1210077,-0.3903132081031799,-0.3387538194656372,mp-1210077,0.0,Stable,Stable
mp-667389,-0.909038245677948,-0.942566215991974,mp-667389,0.216320137012195,Stable,Stable
mp-1222244,-1.1224595308303833,-1.1325273513793943,mp-1222244,0.48060306449074464,Stable,Stable
mp-647969,-0.7138033509254456,-0.6324979066848755,mp-647969,0.38435728083333576,Stable,Stable
mp-1014333,0.6605270504951477,0.7698793411254883,mp-1014333,0.6605270499999989,Unstable,Unstable
mp-1314097,-1.937746524810791,-1.9553015232086184,mp-1314097,0.08222509111110021,Stable,Stable
mp-1218094,-0.3805271089076996,-0.3707412481307983,mp-1218094,0.0,Stable,Stable
mp-1226575,0.0375824123620986,0.1354368925094604,mp-1226575,0.07168809426470624,Unstable,Unstable
mp-13589,0.0762280747294426,0.1014561653137207,mp-13589,0.35882387000000193,Unstable,Unstable
mp-1197681,-0.1829880475997924,-0.1323825120925903,mp-1197681,0.00722942513888114,Stable,Stable
mp-1220415,0.292302668094635,0.1476222276687622,mp-1220415,0.37235788235293654,Unstable,Unstable
mp-1214051,-2.8926568031311035,-3.0200915336608887,mp-1214051,0.2448191097214334,Stable,Stable
mp-729390,0.1475369930267334,0.2208640575408935,mp-729390,0.7814835781676122,Unstable,Unstable
mp-726128,0.6441442370414734,0.3648891448974609,mp-726128,1.257796064999999,Unstable,Unstable
mp-1199472,-1.0201663970947266,-0.9755215644836426,mp-1199472,0.07660648359755928,Stable,Stable
mp-606949,0.006065369118005,0.1043657064437866,mp-606949,0.006065369166668333,Unstable,Unstable
mp-1214378,0.2817760407924652,0.4682743549346924,mp-1214378,0.28177604860118954,Unstable,Unstable
mp-1227086,0.2617869973182678,-0.0302685499191284,mp-1227086,0.5650413502500005,Unstable,Stable
mp-645346,-0.2607253193855285,-0.2200965881347656,mp-645346,0.18912727072916447,Stable,Stable
mp-644272,0.2002291977405548,0.2428573369979858,mp-644272,0.4637610758333315,Unstable,Unstable
mp-1195390,-0.6267312169075012,-0.5587307214736938,mp-1195390,0.21210025811594058,Stable,Stable
mp-1245734,0.2552910149097442,0.3667285442352295,mp-1245734,0.29883936000000055,Unstable,Unstable
mp-1197876,-1.2842780351638794,-1.028308391571045,mp-1197876,0.573199576193181,Stable,Stable
mp-541989,-0.6076211333274841,-0.657795786857605,mp-541989,0.0,Stable,Stable
mp-1026737,0.3564122021198272,0.3224895000457763,mp-1026737,0.35913090845703133,Unstable,Unstable
mp-1205404,-0.340440422296524,-0.2764884233474731,mp-1205404,0.3209656805555472,Stable,Stable
mp-1223850,-1.627827763557434,-1.6315580606460571,mp-1223850,0.0,Stable,Stable
mp-1200885,-0.2627356648445129,-0.2907626628875732,mp-1200885,0.0,Stable,Stable
mp-1219302,-0.2535821795463562,-0.1806018352508545,mp-1219302,0.014763177962962004,Stable,Stable
mp-1072492,0.0796982049942016,0.1489567756652832,mp-1072492,0.21772823833333277,Unstable,Unstable
mp-1196807,0.8074393272399902,0.4219720363616943,mp-1196807,1.4183116185546867,Unstable,Unstable
mp-1191659,-0.5016335844993591,-0.0748200416564941,mp-1191659,0.9790733388636319,Stable,Stable
mp-695863,-0.6738876700401306,-0.8683388829231262,mp-695863,1.3390969910000052,Stable,Stable
mp-728536,-0.1336457431316375,-0.3057280778884887,mp-728536,1.188275784677419,Stable,Stable
mp-1199064,1.4364447593688965,1.30359148979187,mp-1199064,1.6347273548076915,Unstable,Unstable
mp-558543,-2.2530224323272705,-2.133764743804932,mp-558543,0.045664441785712384,Stable,Stable
mp-1368835,1.0489498376846311,1.0091564655303955,mp-1368835,1.2886125545178562,Unstable,Unstable
mp-1203259,-0.4295853972434997,-0.3754422664642334,mp-1203259,0.0038289800925941364,Stable,Stable
mp-1204205,1.0836552381515503,1.191519260406494,mp-1204205,1.408521703708331,Unstable,Unstable
mp-1173800,-1.3776371479034424,-1.1438356637954712,mp-1173800,0.3044490269907403,Stable,Stable
mp-19893,-1.8087626695632932,-1.7488257884979248,mp-19893,0.0,Stable,Stable
mp-1018048,-0.2527042031288147,-0.2866601943969726,mp-1018048,0.0,Stable,Stable
mp-19855,-0.0979919284582138,-0.0671132802963256,mp-19855,0.0005932423750003579,Stable,Stable
mp-650140,-0.8085408210754395,-0.7091967463493347,mp-650140,0.40397203424107264,Stable,Stable
mp-758175,-2.0256409645080566,-2.1210386753082275,mp-758175,0.05806288131578441,Stable,Stable
mp-1065540,2.645108222961426,3.200139045715332,mp-1065540,2.7493454807812503,Unstable,Unstable
mp-1245820,0.1251784116029739,0.0731443166732788,mp-1245820,0.34562692944444784,Unstable,Unstable
mp-1106080,-0.7220327258110046,-0.5879377126693726,mp-1106080,0.0,Stable,Stable
mp-35751,0.1218933910131454,0.2197601795196533,mp-35751,0.2548625885,Unstable,Unstable
mp-1196323,-1.465557336807251,-1.3744902610778809,mp-1196323,0.4053341373148127,Stable,Stable
mp-621927,-0.9629051685333252,-0.8883615136146545,mp-621927,0.18576561645833323,Stable,Stable
mp-1106263,-0.2779894173145294,-0.2866988182067871,mp-1106263,0.056556943437499285,Stable,Stable
mp-1215358,-0.7869911789894104,-0.8685097694396973,mp-1215358,0.05601520862500209,Stable,Stable
mp-1199394,-0.1968041062355041,-0.1320739984512329,mp-1199394,0.05015945975252478,Stable,Stable
mp-1096993,-0.9257439374923706,-1.03795325756073,mp-1096993,0.19715249250000255,Stable,Stable
mp-1212319,-0.2978068888187408,-0.1567689180374145,mp-1212319,0.3249363949206323,Stable,Stable
mp-1208136,-1.260208249092102,-1.1965711116790771,mp-1208136,0.17652819571428235,Stable,Stable
mp-1198772,-1.030368447303772,-0.8893945813179016,mp-1198772,0.24414415128205214,Stable,Stable
mp-558658,-2.446976900100708,-2.511893510818481,mp-558658,0.05530340178571613,Stable,Stable
mp-1206533,-0.4340755045413971,-0.4098600149154663,mp-1206533,0.0,Stable,Stable
mp-1216723,-0.4595894515514374,-0.2664110660552978,mp-1216723,0.009568544062496187,Stable,Stable
mp-1104026,-0.0353767909109592,-0.0134955644607543,mp-1104026,0.04111949645834212,Stable,Stable
mp-1021726,0.6535800695419312,0.6643753051757812,mp-1021726,0.7777843346180555,Unstable,Unstable
mp-560574,0.1122038960456848,0.2935202121734619,mp-560574,0.594358901428568,Unstable,Unstable
mp-1098744,-2.8387253284454346,-2.814696311950684,mp-1098744,0.12112553230468759,Stable,Stable
mp-2647048,-0.4698025286197662,-0.9004743099212646,mp-2647048,0.5798041299999994,Stable,Stable
mp-1199784,-1.071235179901123,-0.8532742857933044,mp-1199784,0.5852637399999994,Stable,Stable
mp-1104250,-0.2857910096645355,-0.2894848585128784,mp-1104250,0.0,Stable,Stable
mp-1214207,-0.1550311893224716,-0.0388720035552978,mp-1214207,0.018862063359375014,Stable,Stable
mp-679947,-0.952483057975769,-0.9295104146003724,mp-679947,0.2266658694444441,Stable,Stable
mp-642462,0.0580335222184658,0.1257719993591308,mp-642462,0.5879006440624988,Unstable,Unstable
mp-1025379,-0.6493043899536133,-0.6193552017211914,mp-1025379,0.0,Stable,Stable
mp-20978,1.6341023445129397,1.599705696105957,mp-20978,1.9287311879999978,Unstable,Unstable
mp-1193068,0.6141979694366455,0.5993232727050781,mp-1193068,1.0312782983333326,Unstable,Unstable
mp-4037,-0.3448195159435272,-0.4162846803665161,mp-4037,0.0,Stable,Stable
mp-1214386,0.0517843775451183,0.0475507974624633,mp-1214386,0.13920206273437508,Unstable,Unstable
mp-1099248,-1.8053932189941408,-1.665711522102356,mp-1099248,0.8566845396875014,Stable,Stable
mp-568729,0.2359838187694549,0.1009409427642822,mp-568729,0.25214409455882336,Unstable,Unstable
mp-1224369,-0.389047235250473,-0.5510826110839844,mp-1224369,0.4122564374999982,Stable,Stable
mp-540785,-0.8027667999267578,-1.4655760526657104,mp-540785,1.1611893122785721,Stable,Stable
mp-1208667,-1.7318105697631836,-1.5377593040466309,mp-1208667,0.6183120678124947,Stable,Stable
mp-1196217,0.5537657141685486,0.6265497207641602,mp-1196217,0.8371476758680565,Unstable,Unstable
mp-1031455,-2.281575918197632,-2.3903350830078125,mp-1031455,0.4940869412239586,Stable,Stable
mp-15319,-0.2660058438777923,-0.2655441761016845,mp-15319,0.08779652878000022,Stable,Stable
mp-569567,0.1178054139018058,0.1699248552322387,mp-569567,0.11780541214285734,Unstable,Unstable
mp-995195,0.0135186165571212,0.1082690954208374,mp-995195,0.17324574843749918,Unstable,Unstable
mp-1199920,-0.0210353247821331,-0.0500521659851074,mp-1199920,0.10983636340124292,Stable,Stable
mp-10289,-0.4295137524604797,-0.3443676233291626,mp-10289,0.0,Stable,Stable
mp-1192518,-0.358191967010498,-0.2259877920150756,mp-1192518,0.6004900626822902,Stable,Stable
mp-8499,-0.3114195764064789,-0.3650262355804443,mp-8499,0.0,Stable,Stable
mp-708965,-0.2466464638710022,-0.3053679466247558,mp-708965,0.612156289497606,Stable,Stable
mp-555099,-2.2588140964508057,-2.282439708709717,mp-555099,0.0,Stable,Stable
mp-608317,0.5959658026695251,0.4282615184783935,mp-608317,0.5959658110714283,Unstable,Unstable
mp-1038619,-2.8385791778564453,-2.8518455028533936,mp-1038619,0.16332040384765634,Stable,Stable
mp-1104034,-1.4841859340667725,-1.3380696773529053,mp-1104034,0.07641140464285279,Stable,Stable
mp-1214254,-0.0557732805609703,0.0503373146057128,mp-1214254,0.6516141085119047,Stable,Unstable
mp-569892,-1.5762510299682615,-1.5899871587753296,mp-569892,0.0,Stable,Stable
mp-3346577,-2.235217809677124,-2.390937566757202,mp-3346577,0.003718492333332435,Stable,Stable
mp-1219399,-0.1049822121858596,-0.1029216051101684,mp-1219399,0.07389505639999605,Stable,Stable
mp-1080609,-0.1451700031757354,0.1012730598449707,mp-1080609,0.4709860677187514,Stable,Unstable
mp-1077743,0.2463954836130142,0.4075298309326172,mp-1077743,0.2735981225347217,Unstable,Unstable
mp-1205395,-2.558900833129883,-2.598684310913086,mp-1205395,0.003504170000002027,Stable,Stable
mp-1205279,-1.2513511180877686,-1.113309383392334,mp-1205279,0.6339612536499999,Stable,Stable
mp-1200361,-1.4344784021377563,-1.074822187423706,mp-1200361,0.8156678108333368,Stable,Stable
mp-1219737,-0.1310093998908996,-0.2447822093963623,mp-1219737,0.167397440000002,Stable,Stable
mp-541789,-2.5357935428619385,-2.5987021923065186,mp-541789,0.0,Stable,Stable
mp-1008802,0.8846673965454102,0.6793477535247803,mp-1008802,0.9113396737499997,Unstable,Unstable
mp-1212240,0.4557999968528747,0.4693374633789062,mp-1212240,0.939391691164774,Unstable,Unstable
mp-1215131,-2.2062482833862305,-2.1858832836151123,mp-1215131,0.11288825349999598,Stable,Stable
mp-995218,-0.5259200930595398,-0.3530495166778564,mp-995218,0.23735426863636455,Stable,Stable
mp-504619,0.1350831836462021,0.0662534236907959,mp-504619,0.20205695020000114,Unstable,Unstable
mp-758191,-1.8613073825836184,-1.929932951927185,mp-758191,0.09993840812500032,Stable,Stable
mp-1222106,-0.1124927699565887,-0.0573121309280395,mp-1222106,0.008207707116525853,Stable,Stable
mp-1009540,0.7169758081436157,1.363271713256836,mp-1009540,0.7169758262499997,Unstable,Unstable
mp-1197162,-0.7297942042350769,-0.6461883783340454,mp-1197162,0.6155020877083288,Stable,Stable
mp-1212285,-1.536699891090393,-1.448026418685913,mp-1212285,0.09526568840909189,Stable,Stable
mp-569962,-1.909841537475586,-1.934032201766968,mp-569962,0.0,Stable,Stable
mp-1198597,-0.1053019762039184,-0.0444082021713256,mp-1198597,0.009607501296293286,Stable,Stable
mp-1217512,-0.208165094256401,-0.222367525100708,mp-1217512,0.0,Stable,Stable
mp-1214070,1.0835578441619873,0.7895238399505615,mp-1214070,1.085063701472599,Unstable,Unstable
mp-1224447,-0.4619493782520294,-0.3591300249099731,mp-1224447,0.24918023449999982,Stable,Stable
mp-1206773,-0.2593120634555816,-0.2140414714813232,mp-1206773,0.0,Stable,Stable
mp-989472,-0.3347232937812805,-0.1993546485900879,mp-989472,0.17908726249999773,Stable,Stable
mp-1223565,-0.7666431069374084,-0.6997631192207336,mp-1223565,0.0,Stable,Stable
mp-1034501,-2.59822154045105,-2.5907018184661865,mp-1034501,0.25197192999999984,Stable,Stable
mp-1207385,-0.4078021049499511,-0.3797484636306762,mp-1207385,0.02056386350693984,Stable,Stable
mp-977200,1.0645124912261963,0.7102727890014648,mp-977200,1.0645125257112067,Unstable,Unstable
mp-1008806,1.5034868717193604,1.7316291332244873,mp-1008806,1.5301591537499988,Unstable,Unstable
mp-6511,-0.5351223945617676,-0.552538275718689,mp-6511,0.014617638645834319,Stable,Stable
mp-567908,-0.526427149772644,-0.5159434080123901,mp-567908,0.0,Stable,Stable
mp-11713,-0.3058550655841827,-0.3546738624572754,mp-11713,9.136636842121959e-05,Stable,Stable
mp-1214192,0.2438540905714035,0.3808739185333252,mp-1214192,0.24385409660714252,Unstable,Unstable
mp-1210530,-0.9888838529586792,-1.3485087156295776,mp-1210530,0.4327592471643511,Stable,Stable
mp-1021392,0.3976143896579742,0.39845871925354,mp-1021392,0.4602764193749995,Unstable,Unstable
mp-23680,-0.8943176865577698,-0.8868038058280945,mp-23680,0.2856087005000001,Stable,Stable
mp-1220326,-0.748845636844635,-0.8548373579978943,mp-1220326,0.2102398709375013,Stable,Stable
mp-562220,-0.7111009359359741,-0.5582263469696045,mp-562220,0.39726443165625014,Stable,Stable
mp-580802,-2.097928762435913,-2.2160918712615967,mp-580802,0.0,Stable,Stable
mp-752864,-1.843964695930481,-1.8864065408706665,mp-752864,0.045402838313492566,Stable,Stable
mp-559721,-2.6060094833374023,-2.473076820373535,mp-559721,0.20016417694444577,Stable,Stable
mp-753812,-1.8499901294708248,-1.8949999809265137,mp-753812,0.039377326408729374,Stable,Stable
mp-1025362,-0.5966808795928955,-0.5357413291931152,mp-1025362,0.0,Stable,Stable
mp-1238815,-0.1305726468563079,0.146445631980896,mp-1238815,0.0,Stable,Unstable
mp-1246426,0.1374688893556594,0.0928249359130859,mp-1246426,0.2498144779166669,Unstable,Unstable
mp-985594,-1.4691696166992188,-1.289322853088379,mp-985594,0.13589373700521,Stable,Stable
mp-568028,0.5308611989021301,0.3905882835388183,mp-568028,0.5308612086666677,Unstable,Unstable
mp-22714,-0.3546595275402069,-0.3599461317062378,mp-22714,0.0,Stable,Stable
mp-1017356,0.3492453694343567,0.3641893863677978,mp-1017356,0.3999262763421054,Unstable,Unstable
mp-727242,-1.785440444946289,-1.871213674545288,mp-727242,0.0018082339999985209,Stable,Stable
mp-723638,1.041364669799805,0.9469127655029296,mp-723638,1.0413646635416658,Unstable,Unstable
mp-1225413,-0.0344714857637882,-0.0059289932250976,mp-1225413,0.024090920500000834,Stable,Stable
mp-1078898,-0.3798653781414032,-0.4089939594268799,mp-1078898,0.13410451100000031,Stable,Stable
mp-729742,0.3355245292186737,0.3264453411102295,mp-729742,1.1652908899999996,Unstable,Unstable
mp-1214830,0.6674736142158508,0.8327357769012451,mp-1214830,0.8278984959583333,Unstable,Unstable
mp-570148,-0.2565416395664215,-0.2738423347473144,mp-570148,0.01054920779220847,Stable,Stable
mp-13592,0.0865303352475166,0.0884866714477539,mp-13592,0.3691261373749999,Unstable,Unstable
mp-1199311,-0.7415557503700256,-0.7900707721710205,mp-1199311,0.6558163529545418,Stable,Stable
mp-1213247,-0.5042590498924255,-0.430301308631897,mp-1213247,0.0,Stable,Stable
mp-672184,-0.9223833084106444,-0.8006118535995483,mp-672184,0.11128399909090891,Stable,Stable
mp-1197388,-0.0092320125550031,-0.0051223039627075,mp-1197388,0.035745422647059044,Stable,Stable
mp-1205848,-0.6743224859237671,-0.7069740295410156,mp-1205848,0.0,Stable,Stable
