id,true_eform,pred_eform,error,material_id,e_hull,true_label,pred_label
mp-759069,-1.85161840708333,-1.864668846130371,-0.0130504390470411,mp-759069,0.0025561504761801856,Stable,Stable
mp-1222682,0.001822359666667,-0.2729445695877075,-0.2747669292543745,mp-1222682,0.2595244192000026,Unstable,Stable
mp-759279,-2.50373523318519,-2.4951488971710205,0.0085863360141695,mp-759279,0.09105069077314365,Stable,Stable
mp-1196557,-2.70706929503818,-2.7061655521392822,0.0009037428988976,mp-1196557,0.018087567500002066,Stable,Stable
mp-29654,-0.09809325075,-0.108279675245285,-0.010186424495285,mp-29654,0.0,Stable,Stable
mp-669526,0.203360379375001,0.1854026168584823,-0.0179577625165186,mp-669526,0.48595617800000035,Unstable,Unstable
mp-1080089,-0.617355878833333,-0.5210734605789185,0.0962824182544145,mp-1080089,0.0,Stable,Stable
mp-1203229,-1.28915328923913,-1.056697964668274,0.232455324570856,mp-1203229,0.46483366809782467,Stable,Stable
mp-1031160,-2.4070570605,-2.42056655883789,-0.0135094983378905,mp-1031160,0.4242953963076914,Stable,Stable
mp-754594,-2.51515073986111,-2.528208017349243,-0.0130572774881332,mp-754594,0.0,Stable,Stable
mp-849708,-2.25048622310077,-2.24365782737732,0.0068283957234505,mp-849708,0.07143258723109103,Stable,Stable
mp-8431,-0.600185274666687,-0.6405841112136841,-0.040398836546997,mp-8431,0.0,Stable,Stable
mp-505207,-0.322041775208334,-0.3407106399536133,-0.0186688647452792,mp-505207,0.016344270285387985,Stable,Stable
mp-14622,-0.735122803666666,-0.7471321821212769,-0.0120093784546108,mp-14622,0.0,Stable,Stable
mp-1226655,-0.589861599722221,-0.5657426118850708,0.0241189878371501,mp-1226655,0.0004966946428535124,Stable,Stable
mp-1077930,-0.624314770899837,-0.6579751372337341,-0.0336603663338971,mp-1077930,0.0,Stable,Stable
mp-770343,-2.57022156861111,-2.57736611366272,-0.0071445450516098,mp-770343,0.09847513791666973,Stable,Stable
mp-1204314,-3.1753758040625,-3.1783602237701416,-0.0029844197076416,mp-1204314,0.0,Stable,Stable
mp-1199522,-0.420901024903844,-0.419640839099884,0.0012601858039599,mp-1199522,0.0,Stable,Stable
mp-976181,-0.368740399583333,-0.3945057988166809,-0.0257653992333479,mp-976181,0.017012908333333243,Stable,Stable
mp-1211101,-1.86161790768518,-1.8711013793945312,-0.0094834717093512,mp-1211101,0.0,Stable,Stable
mp-541852,-0.104551050000001,-0.1216223835945129,-0.0170713335945119,mp-541852,0.02931419396551682,Stable,Stable
mp-768736,-2.40139910435185,-2.3969080448150635,0.0044910595367864,mp-768736,0.0960399961110987,Stable,Stable
mp-22252,-2.58589710358333,-2.574105978012085,0.011791125571245,mp-22252,0.009758886624997132,Stable,Stable
mp-1033200,-2.17211362119792,-2.155104398727417,0.0170092224705031,mp-1033200,0.6634656539062496,Stable,Stable
mp-542024,-0.890809058583332,-0.8550028204917908,0.0358062380915412,mp-542024,0.0,Stable,Stable
mp-1199255,-0.20016877970486,-0.1463746130466461,0.0537941666582138,mp-1199255,0.09208488645834212,Stable,Stable
mp-12054,-0.316819639499999,-0.3398077487945556,-0.0229881092945566,mp-12054,0.045477424666666266,Stable,Stable
mp-1188833,-0.243771127629631,-0.4322287440299988,-0.1884576164003678,mp-1188833,0.20643802787037657,Stable,Stable
mp-10552,-0.832793233739582,-0.8264942169189453,0.0062990168206367,mp-10552,0.002148952016667316,Stable,Stable
mp-1193180,-0.36438618281609,-0.3723670244216919,-0.0079808416056019,mp-1193180,0.0,Stable,Stable
mp-1188930,-0.424095345740738,-0.4188473224639892,0.0052480232767487,mp-1188930,0.0,Stable,Stable
mp-1221636,-0.451537417370689,-0.4578818678855896,-0.0063444505149006,mp-1221636,0.01793615500000101,Stable,Stable
mp-777404,-2.48431332532159,-2.482271671295166,0.0020416540264238,mp-777404,0.02793133962766081,Stable,Stable
mp-768452,-2.39999539753623,-2.4322187900543213,-0.0322233925180914,mp-768452,0.041779421793469496,Stable,Stable
mp-1103171,-0.533879179444442,-0.5369925498962402,-0.0031133704517982,mp-1103171,0.015616502673626798,Stable,Stable
mp-2049185,-0.205257270833328,-0.2385345995426178,-0.0332773287092897,mp-2049185,0.0,Stable,Stable
mp-12062,0.523821864999999,0.612194836139679,0.0883729711396799,mp-12062,0.5238218650000004,Unstable,Unstable
mp-1223036,-0.504470988518518,-0.4926241636276245,0.0118468248908935,mp-1223036,0.0,Stable,Stable
mp-569270,-0.859898987142857,-0.8586735129356384,0.0012254742072185,mp-569270,0.0,Stable,Stable
mp-1202869,-0.502498860787036,-0.493459403514862,0.0090394572721739,mp-1202869,0.10073117152777922,Stable,Stable
mp-21127,-0.592521515555553,-0.5575792193412781,0.0349422962142749,mp-21127,0.0,Stable,Stable
mp-2371187,0.630763111916665,0.7575916647911072,0.1268285528744421,mp-2371187,0.6960494375833317,Unstable,Unstable
mp-764508,-2.26585643287879,-2.265923500061035,-6.706718224513963e-05,mp-764508,0.06310199241477399,Stable,Stable
mp-3859,-3.23798798259259,-3.2360048294067383,0.0019831531858516,mp-3859,0.004791330555554474,Stable,Stable
mp-557012,-2.95006311694445,-2.9775640964508057,-0.0275009795063558,mp-557012,0.0022469566666680763,Stable,Stable
mp-776779,-2.43321629299373,-2.374673366546631,0.0585429264470991,mp-776779,0.07919770595454434,Stable,Stable
mp-1192133,-0.448582993749999,-0.3781047463417053,0.0704782474082936,mp-1192133,0.0,Stable,Stable
mp-1188485,-3.11800927989583,-3.2029342651367188,-0.0849249852408888,mp-1188485,0.0349704858333304,Stable,Stable
mp-1191556,-0.49396677527777,-0.5021337866783142,-0.0081670114005442,mp-1191556,0.0,Stable,Stable
mp-15809,-0.206672950833334,-0.2160497307777404,-0.0093767799444064,mp-15809,0.06716988333333163,Stable,Stable
mp-1033312,-1.96487118151042,-2.10972261428833,-0.14485143277791,mp-1033312,0.8810379527343759,Stable,Stable
mp-1222914,-1.48024325544643,-1.4867751598358154,-0.0065319043893854,mp-1222914,0.01063853008928728,Stable,Stable
mp-505346,-3.18402753666667,-3.169212579727173,0.0148149569394973,mp-505346,0.0,Stable,Stable
mp-1204414,-0.581074018518518,-0.5849303007125854,-0.0038562821940674,mp-1204414,0.011561840999998019,Stable,Stable
mp-1198603,-2.70851171212963,-2.615079402923584,0.093432309206046,mp-1198603,0.10560617406251094,Stable,Stable
mp-1181496,-0.468334447962962,-0.4741802811622619,-0.0058458331992999,mp-1181496,0.0,Stable,Stable
mp-1184492,0.910900077708333,0.9442084431648254,0.0333083654564924,mp-1184492,0.9109000777083338,Unstable,Unstable
mp-20517,-0.263228629374996,-0.2598280310630798,0.0034005983119161,mp-20517,0.0,Stable,Stable
mp-758885,-2.48289645118518,-2.504283905029297,-0.0213874538441167,mp-758885,0.11188947277314476,Stable,Stable
mp-569787,-0.1035334578125,-0.1987429559230804,-0.0952094981105804,mp-569787,0.0,Stable,Stable
mp-1207600,-0.570161949027779,-0.5815497040748596,-0.0113877550470806,mp-1207600,0.0,Stable,Stable
mp-1026690,0.185542761614583,0.1698227375745773,-0.0157200240400056,mp-1026690,0.22815115515625028,Unstable,Unstable
mp-10852,-0.532102903,-0.5254295468330383,0.0066733561669616,mp-10852,0.0,Stable,Stable
mp-1027886,0.197498493802083,0.1912925392389297,-0.0062059545631532,mp-1027886,0.22205761450625028,Unstable,Unstable
mp-704915,-2.64599311345293,-2.640475273132324,0.0055178403206057,mp-704915,0.0,Stable,Stable
mp-1212827,-3.25095152391667,-3.259655714035034,-0.0087041901183639,mp-1212827,0.005670116541688586,Stable,Stable
mp-20234,-0.624376497638891,-0.5866711735725403,0.0377053240663507,mp-20234,0.0,Stable,Stable
mp-3088,-0.697862200833333,-0.7076912522315979,-0.0098290513982649,mp-3088,0.0,Stable,Stable
mp-1098202,-2.86735118858073,-2.8728578090667725,-0.0055066204860425,mp-1098202,0.12027550769531192,Stable,Stable
mp-1417806,0.634081701916666,0.7423429489135742,0.1082612469969082,mp-1417806,0.6993680275833327,Unstable,Unstable
mp-18399,-0.506060602361107,-0.5123337507247925,-0.0062731483636855,mp-18399,0.0,Stable,Stable
mp-640740,-2.74317642120343,-2.7494125366210938,-0.0062361154176637,mp-640740,0.009406355421686996,Stable,Stable
mp-706631,-2.52986072585488,-2.526909351348877,0.002951374506003,mp-706631,0.0,Stable,Stable
mp-570602,0.223468545633334,0.2950248122215271,0.0715562665881931,mp-570602,0.22346854563333363,Unstable,Unstable
mp-1179393,-1.73090253175926,-1.655142068862915,0.0757604628963448,mp-1179393,0.36503064287036846,Stable,Stable
mp-1209930,-0.697662275624999,-0.6291728615760803,0.0684894140489187,mp-1209930,0.0,Stable,Stable
mp-1176642,-2.30594538220443,-2.2841737270355225,0.0217716551689073,mp-1176642,0.062301210068029356,Stable,Stable
mp-15519,-2.92063847696078,-2.9235024452209477,-0.0028639682601672,mp-15519,0.006188874448529447,Stable,Stable
mp-1204782,-1.01397992345327,-1.0425125360488892,-0.0285326125956191,mp-1204782,0.5352361484782593,Stable,Stable
mp-1197108,-0.319648652768116,-0.3464056849479675,-0.0267570321798515,mp-1197108,0.002635782065213199,Stable,Stable
mp-1226641,-0.25864285275,-0.268608421087265,-0.009965568337265,mp-1226641,0.016992745499997852,Stable,Stable
mp-1200538,-0.710303660833331,-0.650243878364563,0.0600597824687679,mp-1200538,0.0,Stable,Stable
mp-1208284,-0.438476269909909,-0.4589025974273681,-0.0204263275174591,mp-1208284,0.025133943236587797,Stable,Stable
mp-861504,-3.44649738866667,-3.4571378231048584,-0.0106404344381885,mp-861504,0.0,Stable,Stable
mp-556799,-2.52946278625,-2.536462783813477,-0.0069999975634766,mp-556799,0.009382464062498208,Stable,Stable
mp-1176674,-2.41779880886625,-2.423342704772949,-0.0055438959066993,mp-1176674,0.08556056613636542,Stable,Stable
mp-1190960,-0.052560809930554,-0.1250336617231369,-0.0724728517925828,mp-1190960,0.46211719694444486,Stable,Stable
mp-582389,-0.390264084583334,-0.4514890909194946,-0.0612250063361606,mp-582389,0.0,Stable,Stable
mp-1077521,-0.418020802222222,-0.4111133217811584,0.0069074804410635,mp-1077521,0.022502599166672965,Stable,Stable
mp-631581,0.968938673125001,1.0015039443969729,0.0325652712719716,mp-631581,1.2987491922916674,Unstable,Unstable
mp-1026687,0.213219020052083,0.2235642224550247,0.0103452024029417,mp-1026687,0.2448586607812504,Unstable,Unstable
mp-5990,-2.84078672933269,-2.8351850509643555,0.0056016783683343,mp-5990,0.0007770066666665798,Stable,Stable
mp-753902,-2.32948366958333,-2.3110275268554688,0.0184561427278611,mp-753902,0.0026569483333327426,Stable,Stable
mp-2252,-0.886796353333334,-0.85993891954422,0.0268574337891139,mp-2252,0.0,Stable,Stable
mp-984,-1.407274898125,-1.4053194522857666,0.0019554458392334,mp-984,0.005704095000000464,Stable,Stable
mp-760280,-2.26537744242424,-2.257803201675415,0.0075742407488248,mp-760280,0.06358098286932012,Stable,Stable
mp-1189925,-0.587166850208332,-0.6067838668823242,-0.0196170166739921,mp-1189925,0.0,Stable,Stable
mp-10058,-0.461221055,-0.4564472436904907,0.0047738113095092,mp-10058,0.0,Stable,Stable
mp-1071504,0.130343930833333,-0.4102617502212524,-0.5406056810545854,mp-1071504,0.7153529880555549,Unstable,Stable
mp-757083,-1.96062777583333,-1.9797416925430296,-0.0191139167096998,mp-757083,0.17638730172222505,Stable,Stable
mp-1030699,-2.34608401436973,-2.3609275817871094,-0.0148435674173792,mp-1030699,0.43885718034234333,Stable,Stable
mp-703444,-1.84421607819444,-1.8375030755996704,0.0067130025947694,mp-703444,0.0,Stable,Stable
mp-850784,-2.4541103084094,-2.4595417976379395,-0.0054314892285396,mp-850784,0.053343268823530465,Stable,Stable
mp-1184483,0.900622400208334,0.7991544604301453,-0.1014679397781886,mp-1184483,0.9006224002083343,Unstable,Unstable
mp-761265,-2.22638379285714,-2.226057291030884,0.0003265018262563,mp-761265,0.08154497214286316,Stable,Stable
mp-1224510,-0.829890392380913,-0.8194112777709961,0.0104791146099169,mp-1224510,0.0064361476190519795,Stable,Stable
mp-1019539,-2.31544454320175,-2.3261165618896484,-0.0106720186878983,mp-1019539,0.0,Stable,Stable
mp-1191710,-0.660108658472221,-0.6690052151679993,-0.0088965566957782,mp-1191710,0.0,Stable,Stable
mp-1200773,-0.391225624732142,-0.3994610905647278,-0.0082354658325857,mp-1200773,0.10262529869047388,Stable,Stable
mp-1190580,-0.520299676590907,-0.5637686848640442,-0.0434690082731371,mp-1190580,0.0,Stable,Stable
mp-1201381,-2.49168828388889,-2.4841654300689697,0.0075228538199203,mp-1201381,0.16738568543518095,Stable,Stable
mp-707273,-0.196364179285713,-0.1970757097005844,-0.0007115304148714,mp-707273,0.005437845119047324,Stable,Stable
mp-1226151,-2.86887102256106,-2.886537790298462,-0.0176667677374018,mp-1226151,0.0,Stable,Stable
mp-1192463,-0.136415280000002,-0.0783859267830848,0.0580293532169171,mp-1192463,0.03748617285713962,Stable,Stable
mp-1180492,-2.10468568131066,-2.1296682357788086,-0.0249825544681487,mp-1180492,0.27991706002314665,Stable,Stable
mp-570499,-1.58136933173077,-1.551948070526123,0.0294212612046469,mp-570499,0.0,Stable,Stable
mp-22703,-0.300986961346154,-0.2762593626976013,0.0247275986485526,mp-22703,0.0,Stable,Stable
mp-1195458,-0.361396773268229,-0.3693994283676147,-0.0080026550993857,mp-1195458,0.036580513007812065,Stable,Stable
mp-683990,-2.75481248914322,-2.7556402683258057,-0.0008277791825856,mp-683990,0.0,Stable,Stable
mp-559574,-2.81361089396528,-2.8340649604797363,-0.0204540665144561,mp-559574,0.0,Stable,Stable
mp-1219765,-0.482202230370369,-0.4850883483886719,-0.0028861180183028,mp-1219765,0.023697087222227964,Stable,Stable
mp-972442,-1.23579384983333,-1.3321771621704102,-0.09638331233708,mp-972442,1.1284979960624977,Stable,Stable
mp-862754,-1.55080411566667,-1.5508129596710205,-8.844004350416768e-06,mp-862754,0.0,Stable,Stable
mp-569655,-1.091811370625,-0.6892753839492798,0.4025359866757203,mp-569655,0.32116762250000086,Stable,Stable
mp-1104127,0.257092778221155,-0.0015355795621871,-0.2586283577833422,mp-1104127,0.29440814658653913,Unstable,Stable
mp-999118,-0.152876557840908,-0.138074517250061,0.0148020405908469,mp-999118,0.26336623909091017,Stable,Stable
mp-893207,-2.15978140797865,-2.188061237335205,-0.0282798293565549,mp-893207,0.3515324170714367,Stable,Stable
mp-30148,-0.1635067953125,-0.1676395088434219,-0.0041327135309219,mp-30148,0.5429827012500006,Stable,Stable
mp-1209317,-2.42964222608333,-2.444392204284668,-0.0147499782013378,mp-1209317,0.04004284766667787,Stable,Stable
mp-764672,-2.2529962696124,-2.248862028121948,0.0041342414904517,mp-764672,0.06892254071946269,Stable,Stable
mp-540900,-2.21182316809524,-2.206185102462769,0.0056380656324712,mp-540900,0.012453169047617507,Stable,Stable
mp-1189526,-2.34634650491667,-2.3459572792053223,0.0003892257113475,mp-1189526,0.23078423199999776,Stable,Stable
mp-1183146,0.876944082708334,0.7672237753868103,-0.1097203073215237,mp-1183146,0.8769440827083343,Unstable,Unstable
mp-1221919,-0.465533241674878,-0.4936970472335815,-0.0281638055587035,mp-1221919,0.027957510892857584,Stable,Stable
mp-554346,-3.12371380763235,-3.122545957565308,0.0011678500670422,mp-554346,0.0,Stable,Stable
mp-1212115,-0.625633711527777,-0.6282992362976074,-0.0026655247698303,mp-1212115,0.0,Stable,Stable
mp-1033242,-2.36094090166667,-2.429090738296509,-0.0681498366298387,mp-1033242,0.5105364251041626,Stable,Stable
mp-1182326,-2.81296713587963,-2.7501144409179688,0.0628526949616614,mp-1182326,0.06972475241900611,Stable,Stable
mp-1228559,-0.374853701379308,-0.3507314324378967,0.0241222689414112,mp-1228559,0.0004890425861976411,Stable,Stable
mp-3428,-0.644615349893666,-0.5926277041435242,0.0519876457501418,mp-3428,0.10793925681818095,Stable,Stable
mp-22632,-2.27818958075758,-1.9956892728805544,0.2825003078770258,mp-22632,0.0,Stable,Stable
mp-1200137,-1.95116266288462,-1.924889326095581,0.0262733367890388,mp-1200137,0.0,Stable,Stable
mp-849617,-2.26770776401515,-2.2624762058258057,0.0052315581893442,mp-849617,0.061250661278410945,Stable,Stable
mp-862847,-0.215252308124998,-0.4515851736068725,-0.2363328654818745,mp-862847,0.4476631453124966,Stable,Stable
mp-8926,-1.00230192083333,-0.9930813312530518,0.0092205895802781,mp-8926,0.004483982083333338,Stable,Stable
mp-761194,-2.28180420755556,-2.282998561859131,-0.0011943543035708,mp-761194,0.053880960923616605,Stable,Stable
mp-29651,0.408400335833331,0.4973636269569397,0.0889632911236086,mp-29651,0.6008436473333347,Unstable,Unstable
mp-1177802,-2.51344900260417,-2.507213592529297,0.0062354100748729,mp-1177802,0.11151878781249902,Stable,Stable
mp-1274711,-2.16788360083333,-2.149711847305298,0.0181717535280321,mp-1274711,0.10247873100000149,Stable,Stable
mp-1224758,-0.061055751465516,-0.0320029929280281,0.0290527585374878,mp-1224758,0.03437324862069069,Stable,Stable
mp-12076,-0.45197801166667,-0.4855578541755676,-0.0335798425088976,mp-12076,0.0,Stable,Stable
mp-1203945,-0.389579378873873,-0.3660128712654114,0.0235665076084616,mp-1203945,0.01544549450245647,Stable,Stable
mp-760257,-2.25959720787879,-2.254446029663086,0.0051511782157041,mp-760257,0.06936121741477308,Stable,Stable
mp-756217,-2.17454777885417,-2.151207685470581,0.023340093383589,mp-756217,0.07635937593749986,Stable,Stable
mp-1207701,-0.498322872051281,-0.5251448154449463,-0.0268219433936652,mp-1207701,0.0,Stable,Stable
mp-1226141,-0.176292886622022,-0.1369756907224655,0.0393171958995564,mp-1226141,0.050465247187499784,Stable,Stable
mp-761226,-2.26832595969697,-2.2551393508911133,0.0131866088058565,mp-761226,0.06063246559659241,Stable,Stable
mp-1198697,-0.687584132092592,-0.688125491142273,-0.000541359049681,mp-1198697,0.2143382230154307,Stable,Stable
mp-831163,-2.50875160882184,-2.4971108436584477,0.0116407651633925,mp-831163,0.0062080058333346955,Stable,Stable
mp-9244,-0.374308039166667,-0.2469181716442108,0.1273898675224561,mp-9244,0.0,Stable,Stable
mp-1020060,-1.908172922875,-1.9187867641448972,-0.0106138412698975,mp-1020060,0.0,Stable,Stable
mp-759614,-2.06524182348039,-2.0768139362335205,-0.0115721127531305,mp-759614,0.10367277705881417,Stable,Stable
mp-768177,-2.54630941385417,-2.537015199661255,0.009294214192915,mp-768177,0.0786583765624993,Stable,Stable
mp-561055,-2.80554744638889,-2.7934703826904297,0.0120770636984604,mp-561055,0.0009588383024832225,Stable,Stable
mp-1191101,-2.77859494231944,-2.788235664367676,-0.0096407220482359,mp-1191101,0.0,Stable,Stable
mp-556626,-2.92240256708333,-2.9077906608581543,0.0146119062251757,mp-556626,0.048838674255950565,Stable,Stable
mp-12736,-0.593831916666668,-0.5803624391555786,0.0134694775110894,mp-12736,0.008590445833321247,Stable,Stable
mp-1228556,-2.89289458902299,-2.8432533740997314,0.0496412149232585,mp-1228556,0.013920784971277023,Stable,Stable
mp-1195197,-1.63917142101852,-1.5776602029800415,0.0615112180384784,mp-1195197,0.10253770805555718,Stable,Stable
mp-1196457,-3.00282009076389,-2.991183996200561,0.0116360945633284,mp-1196457,0.0,Stable,Stable
mp-1188136,-0.584093417708332,-0.561813235282898,0.022280182425434,mp-1188136,0.0,Stable,Stable
mp-581285,-3.53867902993056,-3.5477654933929443,-0.0090864634623843,mp-581285,0.008145955578692465,Stable,Stable
mp-1213769,-2.66798731725694,-2.671748399734497,-0.0037610824775571,mp-1213769,0.0,Stable,Stable
mp-557384,-3.20566001462121,-3.210822820663452,-0.0051628060422421,mp-557384,0.0,Stable,Stable
mp-1099318,0.248129838229166,0.2225501388311386,-0.0255796993980274,mp-1099318,0.3775857440624999,Unstable,Unstable
mp-1237990,0.165374487833334,-0.1283865720033645,-0.2937610598366985,mp-1237990,0.4580616991666684,Unstable,Stable
mp-1021319,0.4146770840625,0.4085661768913269,-0.006110907171173,mp-1021319,0.6226907571875002,Unstable,Unstable
mp-1197003,-0.082678896029412,-0.0860364735126495,-0.0033575774832375,mp-1197003,0.0,Stable,Stable
mp-1220477,-0.076952858039215,-0.0878538861870765,-0.0109010281478615,mp-1220477,0.007393103988970751,Stable,Stable
mp-1221451,-2.94647408239169,-2.9489293098449707,-0.0024552274532805,mp-1221451,0.00015030500000001723,Stable,Stable
mp-1192682,-0.193155799404761,-0.2560345530509949,-0.0628787536462338,mp-1192682,0.3136419901373646,Stable,Stable
mp-3919,-2.64408143910417,-2.6148695945739746,0.0292118445301952,mp-3919,0.0,Stable,Stable
mp-1198909,-2.43943354079861,-2.4895095825195312,-0.0500760417209211,mp-1198909,0.02577163109374858,Stable,Stable
mp-1176667,-2.42099692318443,-2.42475962638855,-0.0037627032041198,mp-1176667,0.08236245181818447,Stable,Stable
mp-1189226,-0.385437095185185,-0.3953738212585449,-0.0099367260733599,mp-1189226,0.0,Stable,Stable
mp-1245270,-2.66948571916667,-2.6152985095977783,0.0541872095688917,mp-1245270,0.1285705908333341,Stable,Stable
mp-768301,-3.28675168677778,-3.291705846786499,-0.0049541600087188,mp-768301,0.03068925958331903,Stable,Stable
mp-721905,-1.82596735066667,-1.7879691123962402,0.0379982382704298,mp-721905,0.35600496243750346,Stable,Stable
mp-504583,-1.98459708845238,-1.967060089111328,0.0175369993410519,mp-504583,0.15575309309523266,Stable,Stable
mp-1202870,-1.6158190975,-1.528257966041565,0.087561131458435,mp-1202870,0.35087207812499965,Stable,Stable
mp-768798,-2.38066907044118,-2.360817670822144,0.0198513996190365,mp-768798,0.04771272602941945,Stable,Stable
mp-21522,-1.8349809712963,-1.8212617635726929,0.013719207723607,mp-21522,0.0,Stable,Stable
mp-1202687,-1.98982803614583,-2.088991641998291,-0.0991636058524609,mp-1202687,0.11068177694196368,Stable,Stable
mp-1223079,-0.076154823333334,-0.0942379832267761,-0.0180831598934421,mp-1223079,0.06700155338235181,Stable,Stable
mp-1191987,-0.613415433888882,-0.61691814661026,-0.003502712721378,mp-1191987,0.0,Stable,Stable
mp-779307,-2.20763662486111,-2.352297782897949,-0.1446611580368393,mp-779307,0.27811198354166944,Stable,Stable
mp-1018783,-0.122692704166667,-0.0154066085815429,0.107286095585124,mp-1018783,0.0,Stable,Stable
mp-3515,-0.542693703666668,-0.5447564721107483,-0.0020627684440802,mp-3515,0.0,Stable,Stable
mp-1095722,2.96046034395833,2.2657058238983154,-0.6947545200600147,mp-1095722,3.2145271466666667,Unstable,Unstable
mp-1181701,-0.88148165367647,-0.9465292692184448,-0.0650476155419748,mp-1181701,0.7623228813480365,Stable,Stable
mp-766463,-2.63822171784145,-2.626152753829956,0.0120689640114939,mp-766463,0.0,Stable,Stable
mp-581471,-0.392116013055556,-0.4760922193527221,-0.0839762062971661,mp-581471,0.0,Stable,Stable
mp-21230,-0.554536819027776,-0.5496609210968018,0.0048758979309742,mp-21230,0.0,Stable,Stable
mp-1200214,-2.44915748241071,-2.4553513526916504,-0.0061938702809403,mp-1200214,0.1838260610491096,Stable,Stable
mp-1214836,-0.234124803690474,-0.2853903770446777,-0.0512655733542037,mp-1214836,0.003008840238095445,Stable,Stable
mp-1221391,-0.411097830164611,-0.4031215906143188,0.0079762395502921,mp-1221391,0.022565238492305184,Stable,Stable
mp-6943,-3.37750509652778,-3.3811941146850586,-0.0036890181572784,mp-6943,0.0,Stable,Stable
mp-567164,-0.429055083749998,-0.4041299819946289,0.0249251017553691,mp-567164,0.0,Stable,Stable
mp-973391,-0.202180563541666,-0.1553221940994262,0.0468583694422397,mp-973391,0.0,Stable,Stable
mp-761278,-2.28287333955556,-2.275334119796753,0.0075392197588071,mp-761278,0.05281182892361613,Stable,Stable
mp-531006,-2.65136631444153,-2.620840311050415,0.0305260033911149,mp-531006,0.10143650616170419,Stable,Stable
mp-1198007,-3.40554594057292,-3.381605386734009,0.0239405538389112,mp-1198007,0.005847459440962766,Stable,Stable
mp-1207990,-0.649871653611112,-0.6648903489112854,-0.0150186953001734,mp-1207990,0.0,Stable,Stable
mp-1201885,-1.87964972020548,-1.9806358814239504,-0.1009861612184701,mp-1201885,0.11264647871232736,Stable,Stable
mp-780659,-2.46002646514743,-2.454953670501709,0.0050727946457209,mp-780659,0.04938520880434183,Stable,Stable
mp-1195284,-0.315427383814393,-0.2196809649467468,0.0957464188676461,mp-1195284,0.0,Stable,Stable
