id,true_eform,pred_eform,error,material_id,e_hull,true_label,pred_label
mp-1198034,-0.66716281215909,-0.6560249924659729,0.0111378196931171,mp-1198034,0.19379109871211053,Stable,Stable
mp-1245482,-0.501954770535714,-0.2159209847450256,0.2860337857906884,mp-1245482,0.28063175642857274,Stable,Stable
mp-1173466,0.508762712604166,0.5409485101699829,0.0321857975658169,mp-1173466,0.5087627126041667,Unstable,Unstable
mp-1219036,-3.023147554,-3.062762260437012,-0.0396147064370118,mp-1219036,0.14533865296874637,Stable,Stable
mp-662643,-0.738478748003247,-0.7307209968566895,0.0077577511465575,mp-662643,0.10568494708333276,Stable,Stable
mp-541912,-1.90251695,-1.939105987548828,-0.036589037548828,mp-541912,0.0015913247916614637,Stable,Stable
mp-1212560,-0.100704016916666,-0.2013770639896392,-0.1006730470729732,mp-1212560,0.4764112429111087,Stable,Stable
mp-1195097,-0.368165966711299,-0.3500922918319702,0.0180736748793287,mp-1195097,0.009935862872339385,Stable,Stable
mp-1104786,-1.08265083141667,-0.9491236209869384,0.1335272104297316,mp-1104786,0.0,Stable,Stable
mp-1245908,-0.319250116666667,-0.3602081537246704,-0.0409580370580033,mp-1245908,0.3814366562962954,Stable,Stable
mp-979265,0.118340379609108,0.1661731004714965,0.0478327208623885,mp-979265,1.202614355178568,Unstable,Unstable
mp-1245718,-0.664671864833333,-0.7363215684890747,-0.0716497036557417,mp-1245718,0.2280785418333373,Stable,Stable
mp-1209901,-1.48254950708333,-1.4721825122833252,0.0103669948000049,mp-1209901,0.005452700092604346,Stable,Stable
mp-727235,0.600974909500001,0.7839640974998474,0.1829891879998464,mp-727235,2.1911901334999975,Unstable,Unstable
mp-1202287,-0.582741940366379,-0.5952277183532715,-0.0124857779868924,mp-1202287,0.9773996487499996,Stable,Stable
mp-1079006,-0.507155214444444,-0.8265589475631714,-0.3194037331187274,mp-1079006,0.25883643000000234,Stable,Stable
mp-616514,0.512194678999999,0.5248445272445679,0.0126498482445688,mp-616514,0.6054487474999997,Unstable,Unstable
mp-650049,0.089989012898286,-0.0607421994209289,-0.1507312123192149,mp-650049,0.36219175119485136,Unstable,Stable
mp-555,-0.069032481666667,-0.0466495677828788,0.0223829138837881,mp-555,0.0010915550000003549,Stable,Stable
mp-1189669,1.26868681875,1.2336626052856443,-0.0350242134643554,mp-1189669,1.9116855068333347,Unstable,Unstable
mp-707956,-0.550145311971354,-0.4806454479694366,0.0694998640019173,mp-707956,0.021579544648437476,Stable,Stable
mp-13944,-1.04508379833333,-0.9920687079429626,0.0530150903903674,mp-13944,0.0,Stable,Stable
mp-1102530,-1.20742740517036,-1.245315432548523,-0.0378880273781629,mp-1102530,0.997214539722223,Stable,Stable
mp-1182706,2.32267855104167,-0.0684230998158454,-2.391101650857516,mp-1182706,3.089854534583333,Unstable,Stable
mp-1245982,-1.72497888604166,-1.7423348426818848,-0.0173559566402248,mp-1245982,0.16799005750000262,Stable,Stable
mp-1391177,-0.672459508,-0.7350667119026184,-0.0626072039026184,mp-1391177,0.13227267600000037,Stable,Stable
mp-1180460,0.450707717674279,0.3240339457988739,-0.126673771875405,mp-1180460,1.029982122253604,Unstable,Unstable
mp-731602,0.347654207011493,0.6626620888710022,0.3150078818595092,mp-731602,1.6455540038888863,Unstable,Unstable
mp-1213485,-0.36220152576923,-0.230541318655014,0.1316602071142159,mp-1213485,0.8998327250641038,Stable,Stable
mp-34038,-1.387506003125,-1.3573874235153198,0.0301185796096801,mp-34038,0.06771470724999995,Stable,Stable
mp-1079018,0.189903684416667,0.1740153431892395,-0.0158883412274274,mp-1079018,1.2539058894444466,Unstable,Unstable
mp-1181080,-0.277427324166666,-0.1993122696876526,0.0781150544790134,mp-1181080,0.25766815749999816,Stable,Stable
mp-1245789,0.270005312000002,0.3335895836353302,0.0635842716353282,mp-1245789,0.2700053120000021,Unstable,Unstable
mp-1444353,-0.532016765999999,-0.4755404889583587,0.0564762770416402,mp-1444353,0.2041671829166667,Stable,Stable
mp-1246527,-0.688704873415949,-0.6492586731910706,0.0394462002248784,mp-1246527,0.1441148566666648,Stable,Stable
mp-1245801,-0.270854300222223,-0.2707147002220154,0.0001396000002076,mp-1245801,0.09760858309523535,Stable,Stable
mp-8818,-0.848958886000002,-0.925842583179474,-0.0768836971794718,mp-8818,0.0,Stable,Stable
mp-2039551,-1.00469846925,-1.424777269363403,-0.4200788001134032,mp-2039551,0.03443286599999951,Stable,Stable
mp-989497,-1.22459037825,-1.2094357013702393,0.0151546768797607,mp-989497,0.019693266000000875,Stable,Stable
mp-1017546,-1.632320264375,-1.481267333030701,0.1510529313442994,mp-1017546,0.34318618249999844,Stable,Stable
mp-1246013,-0.232449179090909,-0.1759072244167328,0.0565419546741762,mp-1246013,0.2593791552272737,Stable,Stable
mp-7139,1.32321330083333,1.354806423187256,0.0315931223539258,mp-7139,1.6660562533333323,Unstable,Unstable
mp-557385,-1.20973705821739,-1.247257947921753,-0.0375208897043628,mp-557385,0.0736329298369558,Stable,Stable
mp-1181419,-0.799036628026316,-0.8192906975746155,-0.0202540695482994,mp-1181419,0.14267656881578716,Stable,Stable
mp-28123,-1.46490793489585,-1.464020013809204,0.0008879210866459,mp-28123,0.0,Stable,Stable
mp-1199492,-1.56737592455808,-1.5784735679626465,-0.0110976434045664,mp-1199492,0.17915182511782568,Stable,Stable
mp-1246205,-0.372499603703704,-0.3438104689121246,0.0286891347915793,mp-1246205,0.2876118422222209,Stable,Stable
mp-1194088,0.076252991071427,0.3384917676448822,0.2622387765734552,mp-1194088,1.1065167872023736,Unstable,Unstable
mp-1179379,-1.33088102576923,-1.2798737287521362,0.0510072970170938,mp-1179379,0.5650826965384548,Stable,Stable
mp-1245575,0.253086055555556,0.2822703421115875,0.0291842865560315,mp-1245575,0.2530860555555563,Unstable,Unstable
mp-652353,-0.038766001108633,-0.0176743529736995,0.0210916481349334,mp-652353,0.12452488087797775,Stable,Stable
mp-1201671,-0.910940070104166,-1.0177711248397827,-0.1068310547356167,mp-1201671,0.8321385535416672,Stable,Stable
mp-1016059,-0.096224641666665,-0.048061653971672,0.0481629876949929,mp-1016059,0.4032332379166679,Stable,Stable
mp-1180351,-0.112678330357143,-0.115797534584999,-0.003119204227856,mp-1180351,1.1340497191071508,Stable,Stable
mp-1198367,1.10177873426996,1.116666316986084,0.0148875827161238,mp-1198367,1.185420451071428,Unstable,Unstable
mp-1246305,0.592721217,0.4293524920940399,-0.1633687249059601,mp-1246305,0.5927212169999994,Unstable,Unstable
mp-2247,0.624941838333334,0.4856588542461395,-0.1392829840871945,mp-2247,0.35419183833333445,Unstable,Unstable
mp-1246857,-1.23439323988637,-1.2414560317993164,-0.0070627919129464,mp-1246857,0.1611756813636358,Stable,Stable
mp-1247494,-0.577215394374999,-0.578206479549408,-0.0009910851744089,mp-1247494,0.10403609902777688,Stable,Stable
mp-1246533,-0.434886949999999,-0.5337479114532471,-0.098860961453248,mp-1246533,0.18247373712500004,Stable,Stable
mp-1205256,-1.27754569652119,-1.3098101615905762,-0.0322644650693861,mp-1205256,0.08557551692708465,Stable,Stable
mp-1080711,1.91422121425,1.2654582262039185,-0.6487629880460815,mp-1080711,1.9142212142499995,Unstable,Unstable
mp-1096968,-0.131829163125,-0.1157511323690414,0.0160780307559585,mp-1096968,0.3676287164583325,Stable,Stable
mp-504574,0.120424732166666,0.0393988713622093,-0.0810258608044566,mp-504574,0.807867053999999,Unstable,Unstable
mp-1246427,-1.25496887777778,-1.2566288709640503,-0.0016599931862701,mp-1246427,0.19312234305555442,Stable,Stable
mp-570931,-0.752861739741379,-0.733970582485199,0.01889115725618,mp-570931,0.0,Stable,Stable
mp-504422,-1.14617718080357,-1.1380112171173096,0.0081659636862603,mp-504422,0.004682026428569408,Stable,Stable
mp-1030015,-0.832411320624999,-0.8842100501060486,-0.0517987294810495,mp-1030015,0.0,Stable,Stable
mp-1018710,-1.27106866115278,-1.3014638423919678,-0.0303951812391878,mp-1018710,0.5034854277777718,Stable,Stable
mp-1214236,0.287041587035714,0.413635641336441,0.126594054300727,mp-1214236,0.2870415870357146,Unstable,Unstable
mp-29973,-0.668827469375001,-0.5169849395751953,0.1518425297998057,mp-29973,0.0,Stable,Stable
mp-1246810,-0.850943824999999,-0.8449886441230774,0.0059551808769215,mp-1246810,0.024933742321429975,Stable,Stable
mp-1356724,0.841853406749999,0.9228856563568116,0.0810322496068125,mp-1356724,3.3058149422500014,Unstable,Unstable
mp-1198081,1.95307479454657,1.3796324729919434,-0.5734423215546267,mp-1198081,2.313456740845589,Unstable,Unstable
mp-674982,-0.432740468423894,-0.4421267211437225,-0.0093862527198285,mp-674982,0.12302611552594822,Stable,Stable
mp-558460,-0.870861091630747,-0.922553777694702,-0.0516926860639551,mp-558460,0.12294191944444322,Stable,Stable
mp-1193819,-0.680671228928572,-0.6283283829689026,0.0523428459596694,mp-1193819,0.07359265461428599,Stable,Stable
mp-1245501,0.098897100416666,0.0667255595326423,-0.0321715408840236,mp-1245501,0.25622087569444396,Unstable,Unstable
mp-1216094,-0.046620128214286,-0.1592427790164947,-0.1126226508022087,mp-1216094,0.2184916592857178,Stable,Stable
mp-1193738,-0.103656337666667,0.0204532593488693,0.1241095970155363,mp-1193738,0.707521997833334,Stable,Unstable
mp-10555,-0.963360580104167,-0.9851016402244568,-0.0217410601202897,mp-10555,0.0,Stable,Stable
mp-1389439,0.500860289999999,0.5141271948814392,0.0132669048814402,mp-1389439,0.5371623019999996,Unstable,Unstable
mp-1209165,-1.37584554,-1.338457703590393,0.0373878364096069,mp-1209165,0.3158134047499992,Stable,Stable
mp-1194352,1.02557514440476,1.1345096826553345,0.1089345382505744,mp-1194352,1.5395518630714284,Unstable,Unstable
mp-1215642,-0.670888273124999,-0.6453256607055664,0.0255626124194325,mp-1215642,0.006282349687500854,Stable,Stable
mp-731858,-0.470456482499999,-0.5594574213027954,-0.0890009388027964,mp-731858,0.2876194448717957,Stable,Stable
mp-1204205,1.08365526690277,0.8328033089637756,-0.2508519579389943,mp-1204205,1.408521703708331,Unstable,Unstable
mp-1199465,-1.56870243975728,-1.5802271366119385,-0.0115246968546585,mp-1199465,0.0,Stable,Stable
mp-781992,-0.61286875265306,-0.6063805818557739,0.006488170797286,mp-781992,0.08283895071428393,Stable,Stable
mp-1246285,-0.744660844687501,-0.6915197968482971,0.0531410478392039,mp-1246285,0.15402557468749833,Stable,Stable
mp-1245721,-0.765820103,-0.7285937070846558,0.0372263959153442,mp-1245721,0.3854847495039646,Stable,Stable
mp-1229212,-0.418777713461538,-0.4795574843883514,-0.0607797709268134,mp-1229212,0.34586170461538224,Stable,Stable
mp-685023,-0.479340733749999,-0.3231184780597687,0.1562222556902303,mp-685023,0.19083199428571618,Stable,Stable
mp-24227,-0.849392803529412,-0.8177997469902039,0.0315930565392081,mp-24227,0.0,Stable,Stable
mp-10554,-0.75960140775,-0.6977918744087219,0.061809533341278,mp-10554,0.02351003933333473,Stable,Stable
mp-1247482,0.054856576428572,0.1663529574871063,0.1114963810585343,mp-1247482,0.2750138202380956,Unstable,Unstable
mp-1212515,-0.919481650999999,-0.9534838795661926,-0.0340022285661936,mp-1212515,0.11292847736363676,Stable,Stable
mp-1245513,-0.139275495833332,0.0751558765769004,0.2144313724102325,mp-1245513,0.3719318287500002,Stable,Unstable
mp-1180486,-0.18397704580721,-0.1864750981330871,-0.0024980523258771,mp-1180486,0.9833417850189363,Stable,Stable
mp-1200439,-0.350322750937502,-0.3554664552211761,-0.0051437042836741,mp-1200439,0.0,Stable,Stable
mp-1216865,-1.31153314604167,-1.298375129699707,0.0131580163419628,mp-1216865,0.03439390499999995,Stable,Stable
mp-1029770,-0.984781878125,-1.0486685037612915,-0.0638866256362915,mp-1029770,0.0,Stable,Stable
mp-554646,0.072161638282059,-0.0314828567206859,-0.1036444950027449,mp-554646,0.4298517746282071,Unstable,Stable
mp-1203490,0.290504036818182,-0.1304096430540084,-0.4209136798721904,mp-1203490,1.2584522393181832,Unstable,Stable
mp-1247281,-1.08929247986111,-1.076076865196228,0.013215614664882,mp-1247281,0.15910117111111255,Stable,Stable
mp-11583,-1.8886792975,-1.912647485733032,-0.0239681882330322,mp-11583,0.0,Stable,Stable
mp-1226171,-0.933835290340909,-0.9164083003997804,0.0174269899411286,mp-1226171,0.07913923117045574,Stable,Stable
mp-1189035,0.184731462661638,0.1703953742980957,-0.0143360883635423,mp-1189035,0.3291465731321841,Unstable,Unstable
mp-850829,2.63165116753247,0.9028432965278624,-1.7288078710046073,mp-850829,3.309606941363637,Unstable,Unstable
mp-7913,-1.400415780625,-1.3765590190887451,0.0238567615362548,mp-7913,0.0,Stable,Stable
mp-1225033,-0.3484396575,-0.3126918971538543,0.0357477603461456,mp-1225033,0.0,Stable,Stable
mp-1216730,-2.33609415111111,-2.303607225418091,0.0324869256930191,mp-1216730,0.2682062670833325,Stable,Stable
mp-1985,0.336138734642856,0.3825662136077881,0.0464274789649321,mp-1985,0.33613873464285504,Unstable,Unstable
mp-779465,-3.0547145116312,-3.0653834342956543,-0.0106689226644545,mp-779465,0.08182002691489387,Stable,Stable
mp-1225208,-1.13642174777778,-1.1656149625778198,-0.0291932148000397,mp-1225208,0.05868842879629632,Stable,Stable
mp-6628,-1.03401351496865,-1.0281777381896973,0.0058357767789527,mp-6628,0.08066579974241783,Stable,Stable
mp-1246203,-0.724663067857142,-0.7417044043540955,-0.0170413364969534,mp-1246203,0.10770081625000039,Stable,Stable
mp-696221,-0.101863601696431,-0.0635196641087532,0.0383439375876777,mp-696221,0.5686591524999969,Stable,Stable
mp-1246357,-0.002702744687503,-0.1079608500003814,-0.1052581053128784,mp-1246357,0.39578444166666316,Stable,Stable
mp-1211010,-0.317691617280219,-0.2588136196136474,0.0588779976665715,mp-1211010,0.8217945158653777,Stable,Stable
mp-1214243,-0.499838082664836,-0.4027246236801147,0.0971134589847212,mp-1214243,0.6523533967788486,Stable,Stable
mp-1029505,-0.677868880714286,-0.7299200892448425,-0.0520512085305565,mp-1029505,0.003737031927940393,Stable,Stable
mp-1029565,-0.622613311913792,-0.6103437542915344,0.0122695576222575,mp-1029565,0.0,Stable,Stable
mp-562667,-0.321044200714286,-0.4212929904460907,-0.1002487897318046,mp-562667,0.1651440459523803,Stable,Stable
mp-12335,-0.09281004283944,-0.0436171852052211,0.0491928576342188,mp-12335,0.07049624937499921,Stable,Stable
mp-1080587,-0.040740791999998,-0.2880168855190277,-0.2472760935190297,mp-1080587,0.7243250810000004,Stable,Stable
mp-726128,0.64414424181818,0.2628666460514068,-0.3812775957667731,mp-726128,1.257796064999999,Unstable,Unstable
mp-1246854,-0.490521943266366,-0.5272775292396545,-0.0367555859732885,mp-1246854,0.4225089830357156,Stable,Stable
mp-1216288,-1.74147200245098,-1.720224142074585,0.021247860376395,mp-1216288,0.32051445078431584,Stable,Stable
mp-726796,0.01850426127604,0.0256284400820732,0.0071241788060332,mp-726796,0.8922647870833336,Unstable,Unstable
mp-1246539,0.328097231666668,0.3390690982341766,0.0109718665675086,mp-1246539,0.3280972316666677,Unstable,Unstable
mp-1029655,-0.970605918035717,-0.9254993796348572,0.0451065384008598,mp-1029655,0.0222710456122428,Stable,Stable
mp-1172825,-1.64612175333333,-1.7546696662902832,-0.1085479129569531,mp-1172825,0.25798652145833056,Stable,Stable
mp-2901810,0.351682447520833,-0.2265911698341369,-0.57827361735497,mp-2901810,1.1599734192187512,Unstable,Stable
mp-756096,-2.4574179835,-2.445253849029541,0.012164134470459,mp-756096,0.20138722549999954,Stable,Stable
mp-1246626,-0.46729582,-0.552753210067749,-0.085457390067749,mp-1246626,0.21059205819444582,Stable,Stable
mp-1245978,-0.235861925277777,-0.3876301646232605,-0.1517682393454835,mp-1245978,0.0921207233333341,Stable,Stable
mp-1245474,-1.16074949611111,-1.2766560316085815,-0.1159065354974715,mp-1245474,0.14636735263888667,Stable,Stable
mp-4937,-0.575137135,-0.5886290669441223,-0.0134919319441223,mp-4937,0.37662074552083347,Stable,Stable
mp-1247335,-0.217610364230603,-0.2976186275482178,-0.0800082633176147,mp-1247335,0.38739544425000005,Stable,Stable
mp-1245629,-1.2167436975,-1.206806778907776,0.0099369185922242,mp-1245629,0.031192194062500178,Stable,Stable
mp-675601,-2.85458142214286,-2.8598763942718506,-0.0052949721289907,mp-675601,0.09695661071428585,Stable,Stable
mp-1246797,-0.36471672274425,-0.3829773366451263,-0.0182606139008763,mp-1246797,0.10275394000000304,Stable,Stable
mp-1104828,-0.505334814999998,-0.4776450991630554,0.0276897158369425,mp-1104828,0.9597825299999991,Stable,Stable
mp-776823,-2.85351900227273,-2.8664538860321045,-0.0129348837593745,mp-776823,0.12400159655454779,Stable,Stable
mp-1236926,0.022578122916667,-0.5087168216705322,-0.5312949445871993,mp-1236926,1.2222380832638855,Unstable,Stable
mp-28955,-1.04598338285714,-1.0169957876205444,0.0289875952365956,mp-28955,0.030753059821428508,Stable,Stable
mp-1245697,-0.149823365128204,-0.2007469236850738,-0.0509235585568698,mp-1245697,0.32436146769230945,Stable,Stable
mp-1216630,-0.927133532906246,-1.096203088760376,-0.1690695558541299,mp-1216630,0.3355044318749947,Stable,Stable
mp-1096914,-0.116994307916665,-0.1288005113601684,-0.0118062034435034,mp-1096914,0.38246357166666733,Stable,Stable
mp-688151,0.471628239722224,0.6596387028694153,0.1880104631471912,mp-688151,1.1951631672222223,Unstable,Unstable
mp-722891,-0.387681061750375,-0.3814442157745361,0.0062368459758388,mp-722891,0.017468943940214032,Stable,Stable
mp-731886,0.712295376666666,0.4796872437000274,-0.2326081329666385,mp-731886,1.3576140217901242,Unstable,Unstable
mp-1179625,0.382285694583332,0.2725468873977661,-0.1097388071855658,mp-1179625,0.8165952698611125,Unstable,Unstable
mp-1001826,-1.027275664375,-0.9352179765701294,0.0920576878048706,mp-1001826,0.32525225500000055,Stable,Stable
mp-1191097,-2.41922697588067,-2.395848035812378,0.0233789400682922,mp-1191097,0.035572482499999225,Stable,Stable
mp-1246774,-0.999062579999997,-0.985108494758606,0.013954085241391,mp-1246774,0.199571302962962,Stable,Stable
mp-1079585,-0.982903795138886,-0.8807058930397034,0.1021979020991826,mp-1079585,0.0,Stable,Stable
mp-1029418,-1.08535447620833,-1.1029099225997925,-0.0175554463914624,mp-1029418,0.0,Stable,Stable
mp-1009836,-1.089742936875,-0.7131721377372742,0.3765707991377258,mp-1009836,0.8857635100000003,Stable,Stable
mp-1245368,-1.08757832772059,-1.1724741458892822,-0.0848958181686923,mp-1245368,0.1679699236764698,Stable,Stable
mp-1180449,-1.97020646267857,-1.886291980743408,0.0839144819351618,mp-1180449,0.06201049415179227,Stable,Stable
mp-1188742,-0.902382203697918,-0.9604144096374512,-0.0580322059395331,mp-1188742,0.2547136856249992,Stable,Stable
mp-570537,-2.10990824895833,-2.168529987335205,-0.0586217383768752,mp-570537,0.22365983020833458,Stable,Stable
mp-1181896,1.16804008636364,0.6873236298561096,-0.4807164565075303,mp-1181896,1.7324863777272723,Unstable,Unstable
mp-1190940,-0.25422070486111,-0.2747714519500732,-0.0205507470889632,mp-1190940,0.08030492604166461,Stable,Stable
mp-1247149,-1.17096265057694,-1.1920690536499023,-0.0211064030729624,mp-1247149,0.10623816846153744,Stable,Stable
mp-653586,0.127177074545452,0.0630432292819023,-0.0641338452635496,mp-653586,0.44183242590909,Unstable,Unstable
mp-7214,-1.08460575703125,-1.0240577459335327,0.0605480110977172,mp-7214,0.0,Stable,Stable
mp-1220115,-0.134273897321429,-0.1319790482521057,0.0022948490693232,mp-1220115,0.15820095499999987,Stable,Stable
mp-1247307,-0.271097502083337,-0.2985337078571319,-0.0274362057737949,mp-1247307,0.06108970638888955,Stable,Stable
mp-1182993,0.9221746515,0.7789480090141296,-0.1432266424858703,mp-1182993,1.304067485692305,Unstable,Unstable
mp-1190534,-0.510519337142857,-0.3350676298141479,0.175451707328709,mp-1190534,1.0793855479744936,Stable,Stable
mp-1228943,-0.919422340625001,-0.8874161243438721,0.0320062162811288,mp-1228943,0.003032757499999761,Stable,Stable
mp-1246175,-1.38857329722222,-1.262341022491455,0.1262322747307649,mp-1246175,0.2080394099999996,Stable,Stable
mp-1210626,-1.28507586744032,-1.205086588859558,0.0799892785807618,mp-1210626,0.46527834320512973,Stable,Stable
mp-1245498,-0.516622438888892,-0.525905430316925,-0.009282991428033,mp-1245498,0.14411589055555396,Stable,Stable
mp-1246108,-0.171086427433994,-0.2165145277976989,-0.0454281003637049,mp-1246108,0.1789665033299599,Stable,Stable
mp-787744,0.942554798749999,1.2147077322006226,0.2721529334506235,mp-787744,3.4065163342500018,Unstable,Unstable
mp-1246645,-0.789303899583334,-0.8524643778800964,-0.0631604782967624,mp-1246645,0.31562516625000114,Stable,Stable
mp-1246379,-0.588216280570649,-0.6812766790390015,-0.0930603984683524,mp-1246379,0.2115669386413046,Stable,Stable
mp-1246298,-0.598389017777776,-0.592668890953064,0.005720126824712,mp-1246298,0.11228546111111015,Stable,Stable
mp-683956,-1.93575902986111,-1.9346067905426023,0.0011522393185074,mp-683956,0.17995686010666123,Stable,Stable
mp-1219471,-0.980776370555554,-1.0735427141189575,-0.0927663435634035,mp-1219471,0.7298709816666697,Stable,Stable
mp-733551,-0.894016287105263,-0.8928614854812622,0.0011548016240008,mp-733551,0.6686464807894685,Stable,Stable
mp-1196421,0.481054139687501,0.4942773282527923,0.0132231885652913,mp-1196421,0.481054139687501,Unstable,Unstable
mp-732021,0.205709414166667,0.2264000177383422,0.0206906035716752,mp-732021,1.287094536770831,Unstable,Unstable
mp-1193297,-0.563806256309524,-0.4114046394824981,0.1524016168270258,mp-1193297,0.8214584866666685,Stable,Stable
mp-558865,0.145052025653409,0.0600536093115806,-0.0849984163418283,mp-558865,0.4133060640716737,Unstable,Unstable
mp-1096918,-0.125779978333331,-0.1247235387563705,0.0010564395769604,mp-1096918,0.37367790125000155,Stable,Stable
mp-720843,-0.875032397647058,-0.9355459213256836,-0.0605135236786256,mp-720843,0.16793945084313666,Stable,Stable
mp-1246451,0.14826034736842,0.0834706351161003,-0.0647897122523196,mp-1246451,0.25166821447368637,Unstable,Unstable
mp-28898,-0.917146265416666,-0.819273054599762,0.097873210816904,mp-28898,0.05653151083333352,Stable,Stable
mp-1245249,-0.734590487761904,-0.7645837068557739,-0.0299932190938698,mp-1245249,0.5863529750952399,Stable,Stable
mp-1246785,-0.065976433439655,-0.0718986466526985,-0.0059222132130435,mp-1246785,0.2656373197500024,Stable,Stable
