id,true_eform,pred_eform,error,material_id,e_hull,true_label,pred_label
mp-695987,-1.55848751125,-1.5666234493255615,-0.0081359380755614,mp-695987,0.012022402500001306,Stable,Stable
mp-1202853,-1.85050732685185,-1.8408061265945437,0.0097012002573064,mp-1202853,0.3502714351851868,Stable,Stable
mp-1224072,-0.072876271944445,-0.0444105044007301,0.0284657675437148,mp-1224072,0.02188186138888959,Stable,Stable
mp-1196757,-0.187023641416667,-0.2391428053379058,-0.0521191639212388,mp-1196757,0.1710702635111101,Stable,Stable
mp-10046,-0.605247509374999,-0.6606208682060242,-0.0553733588310251,mp-10046,0.0,Stable,Stable
mp-1195111,-1.787870118125,-1.721936583518982,0.0659335346060181,mp-1195111,0.45293121937500125,Stable,Stable
mp-1203471,-0.785466117763158,-0.7487990856170654,0.0366670321460925,mp-1203471,0.37049243934209564,Stable,Stable
mp-1189002,-0.555025728633331,-0.5065269470214844,0.0484987816118466,mp-1189002,0.06992151333333041,Stable,Stable
mp-1009735,0.225445643125006,0.5781099796295166,0.3526643365045105,mp-1009735,0.265454019375003,Unstable,Unstable
mp-647192,0.254800895662878,0.1931105554103851,-0.0616903402524928,mp-647192,0.2880636964109824,Unstable,Unstable
mp-1008653,2.23646498291667,2.385262489318848,0.1487975064021776,mp-1008653,2.236464982916667,Unstable,Unstable
mp-1203312,-0.63465115100934,-0.5872752070426941,0.0473759439666459,mp-1203312,0.0,Stable,Stable
mp-1202609,-0.333963873591269,-0.3565285205841064,-0.0225646469928374,mp-1202609,0.030492215886243734,Stable,Stable
mp-680486,-0.851554364565206,-0.9026027321815492,-0.0510483676163431,mp-680486,0.021094734311595253,Stable,Stable
mp-1203203,-1.2339843340625,-1.2268025875091553,0.0071817465533448,mp-1203203,0.1709866028906264,Stable,Stable
mp-567465,2.10802690958333,2.167783260345459,0.0597563507621288,mp-567465,2.10802690958333,Unstable,Unstable
mp-1213356,-1.88821051031035,-1.8537330627441408,0.0344774475662092,mp-1213356,0.2491855915416643,Stable,Stable
mp-1212629,-0.317377491064816,-0.2882172167301178,0.0291602743346982,mp-1212629,0.39425028706790055,Stable,Stable
mp-570535,-0.234856437948718,-0.2616810500621795,-0.0268246121134615,mp-570535,0.08209451108974353,Stable,Stable
mp-8667,-0.600598679583332,-0.601851761341095,-0.0012530817577629,mp-8667,0.0,Stable,Stable
mp-652353,-0.038766001108633,-0.0218225568532943,0.0169434442553386,mp-652353,0.12452488087797775,Stable,Stable
mp-1106263,-0.277989409062499,-0.3053027689456939,-0.0273133598831949,mp-1106263,0.056556943437499285,Stable,Stable
mp-1096989,-0.511724911666666,-0.5374640822410583,-0.0257391705743923,mp-1096989,0.06546359444444505,Stable,Stable
mp-556223,-1.28387163125,-1.3441054821014404,-0.0602338508514403,mp-556223,0.46810279920312503,Stable,Stable
mp-1025439,0.278357146336206,0.3301441967487335,0.0517870504125275,mp-1025439,0.30122863631465435,Unstable,Unstable
mp-1222682,0.001822359666667,-0.3329069316387176,-0.3347292913053846,mp-1222682,0.2595244192000026,Unstable,Stable
mp-726274,-1.75063153016667,-1.811277747154236,-0.0606462169875658,mp-726274,0.5411153015833348,Stable,Stable
mp-1182437,-1.40491752136364,-1.2113109827041626,0.1936065386594774,mp-1182437,0.1476252739610393,Stable,Stable
mp-2228404,-1.92282564636116,-1.9228397607803345,-1.4114419174537929e-05,mp-2228404,0.0958585873245692,Stable,Stable
mp-1246905,-0.630662252692307,-0.6671419143676758,-0.0364796616753687,mp-1246905,0.1858382167948731,Stable,Stable
mp-1106149,0.7824195903125,0.6163528561592102,-0.1660667341532897,mp-1106149,0.7824195903125002,Unstable,Unstable
mp-1200761,-0.191457588098957,-0.227066695690155,-0.035609107591198,mp-1200761,0.07829934883662304,Stable,Stable
mp-16975,0.21803635310606,0.1747986376285553,-0.0432377154775047,mp-16975,0.24967225696969564,Unstable,Unstable
mp-1226555,-0.279931265624995,-0.2951885163784027,-0.0152572507534077,mp-1226555,0.09246646208333331,Stable,Stable
mp-1213501,-0.88867940166536,-0.9188124537467957,-0.0301330520814356,mp-1213501,1.016428409664253,Stable,Stable
mp-6286,-0.581773555,-0.5333251953125,0.0484483596875,mp-6286,0.0,Stable,Stable
mp-25082,-0.866200906730767,-0.9076379537582396,-0.0414370470274727,mp-25082,0.416645683653849,Stable,Stable
mp-568422,-0.036525504340277,-0.096315823495388,-0.059790319155111,mp-568422,0.21664995795138964,Stable,Stable
mp-1223073,-0.315549207736114,-0.2740506827831268,0.0414985249529871,mp-1223073,0.03867416163888748,Stable,Stable
mp-1191449,-2.15863293034091,-2.1440396308898926,0.0145932994510173,mp-1191449,0.0437456759091015,Stable,Stable
mp-1228833,-0.168918568333333,-0.1656153202056884,0.0033032481276445,mp-1228833,0.6151400945000001,Stable,Stable
mp-1214386,0.051784377552084,0.0766130313277244,0.0248286537756404,mp-1214386,0.13920206273437508,Unstable,Unstable
mp-736257,1.54156659951515,1.3841923475265503,-0.1573742519885996,mp-736257,1.6169131898787867,Unstable,Unstable
mp-667273,0.390676338333332,0.2749642133712768,-0.1157121249620551,mp-667273,0.3906763383333338,Unstable,Unstable
mp-569303,0.107412464868419,0.1114743575453758,0.0040618926769568,mp-569303,0.4398736203947333,Unstable,Unstable
mp-639826,0.450684779031249,0.479723572731018,0.029038793699769,mp-639826,0.5450847790312494,Unstable,Unstable
mp-1079612,0.160189451562499,0.8102943301200867,0.6501048785575877,mp-1079612,0.3199165834374993,Unstable,Unstable
mp-1207162,1.010158501,1.2540006637573242,0.2438421627573241,mp-1207162,1.0188583745625,Unstable,Unstable
mp-1220518,-0.940339145454545,-0.955685019493103,-0.015345874038558,mp-1220518,0.038070870050507466,Stable,Stable
mp-1212804,-0.489943201298077,-0.4933980405330658,-0.0034548392349887,mp-1212804,0.4406495398455679,Stable,Stable
mp-29804,-0.059272533,-0.0595605298876762,-0.0002879968876762,mp-29804,0.034794967249998976,Stable,Stable
mp-3346927,-2.26377367358333,-2.282196044921875,-0.0184223713385449,mp-3346927,0.01303730966665917,Stable,Stable
mp-1206408,0.946748569206252,1.0216867923736572,0.0749382231674051,mp-1206408,0.9581334626749998,Unstable,Unstable
mp-863728,-0.346240300952381,-0.3465446233749389,-0.0003043224225579,mp-863728,0.0,Stable,Stable
mp-1200580,-0.635702073534482,-0.5734715461730957,0.0622305273613863,mp-1200580,0.23500231870689703,Stable,Stable
mp-1245921,0.319185772666666,0.336239218711853,0.017053446045187,mp-1245921,0.3191857726666676,Unstable,Unstable
mp-1246356,0.158885171515149,0.2042093873023986,0.0453242157872496,mp-1246356,0.1804543403787875,Unstable,Unstable
mp-1079286,1.505050804,1.000705599784851,-0.5043452042151488,mp-1079286,1.5050508040000032,Unstable,Unstable
mp-1225588,-0.191367616944443,-0.2012521773576736,-0.0098845604132306,mp-1225588,0.06652416404166672,Stable,Stable
mp-754012,-1.71262271754789,-1.7383519411087036,-0.0257292235608135,mp-754012,0.07403549157407596,Stable,Stable
mp-1221393,-0.156739689999998,-0.1935745924711227,-0.0368349024711247,mp-1221393,0.00023988999999957628,Stable,Stable
mp-1221614,1.80065598874138,1.946976900100708,0.146320911359328,mp-1221614,2.044806007500001,Unstable,Unstable
mp-6916,-0.528827930999997,-0.5146305561065674,0.0141973748934296,mp-6916,0.0,Stable,Stable
mp-27249,-1.29794131,-1.3236594200134275,-0.0257181100134278,mp-27249,0.1404106780000003,Stable,Stable
mp-770839,-2.09317577733333,-2.113255262374878,-0.0200794850415477,mp-770839,0.0,Stable,Stable
mp-1199581,0.101935419843749,0.0948319062590599,-0.007103513584689,mp-1199581,0.3696518988541664,Unstable,Unstable
mp-560961,-0.679546168958334,-0.7238418459892273,-0.0442956770308933,mp-560961,0.2666903264166658,Stable,Stable
mp-1215108,-0.033126214117644,-0.0617465637624263,-0.0286203496447823,mp-1215108,0.010553660490195682,Stable,Stable
mp-1207574,-0.085328140673982,-0.083315908908844,0.002012231765138,mp-1207574,0.00840274530848184,Stable,Stable
mp-1222817,-0.311488925416663,-0.2900474369525909,0.021441488464072,mp-1222817,0.0012900283333365792,Stable,Stable
mp-3346459,-2.5415666635,-2.306536912918091,0.235029750581909,mp-3346459,0.027216117000001816,Stable,Stable
mp-1205005,-0.3377931315,-0.262149453163147,0.075643678336853,mp-1205005,0.2121134779374989,Stable,Stable
mp-1181157,-1.34928018307353,-1.487517476081848,-0.1382372930083182,mp-1181157,0.7347335479901975,Stable,Stable
mp-504921,-1.859358655,-1.730907917022705,0.128450737977295,mp-504921,0.0,Stable,Stable
mp-1077906,-1.76144844833334,-1.7071479558944702,0.0543004924388696,mp-1077906,0.007274903333332361,Stable,Stable
mp-1184015,0.996349889999999,0.4223436415195465,-0.5740062484804525,mp-1184015,0.9963498899999994,Unstable,Unstable
mp-1225631,-1.42027558496795,-1.3946424722671509,0.0256331127007991,mp-1225631,0.12392884897435597,Stable,Stable
mp-1217798,-0.034349582249998,-0.0579808540642261,-0.0236312718142281,mp-1217798,0.012118579937499874,Stable,Stable
mp-1196196,-0.834586421794871,-0.807889997959137,0.026696423835734,mp-1196196,0.2618546521153906,Stable,Stable
mp-1192779,-1.07959326833333,-1.131940841674805,-0.0523475733414746,mp-1192779,0.16371542583333376,Stable,Stable
mp-1079749,-0.375266067000001,-0.3686505854129791,0.0066154815870218,mp-1079749,0.15963453900000246,Stable,Stable
mp-1009458,0.027386810208327,0.2761599123477936,0.2487731021394665,mp-1009458,0.5930299368749985,Unstable,Unstable
mp-1181830,-1.482300345,-1.5687036514282229,-0.0864033064282225,mp-1181830,0.8163864146428548,Stable,Stable
mp-1147562,-0.334345667857144,-0.5520564317703247,-0.2177107639131807,mp-1147562,1.2942391424702375,Stable,Stable
