file_name,pred_eform,true_eform,material_id,e_hull,true_label,pred_label
mp-6825.cif,-1.3930989503860474,-1.377012014389038,mp-6825,0.0,Stable,Stable
mp-560716.cif,-1.2291518449783323,-1.2484245300292969,mp-560716,0.0,Stable,Stable
mp-9499.cif,-2.394598960876465,-2.417075157165528,mp-9499,0.025937065833330664,Stable,Stable
mp-1246402.cif,-0.7801385521888733,-0.7416238784790039,mp-1246402,0.30344018305555664,Stable,Stable
mp-1197085.cif,-0.9490464925765992,-0.920845866203308,mp-1197085,0.8963390172500034,Stable,Stable
mp-1182706.cif,2.447050809860229,2.322678565979004,mp-1182706,3.089854534583333,Unstable,Unstable
mp-30148.cif,-0.0642371252179145,-0.1635067909955978,mp-30148,0.5429827012500006,Stable,Stable
mp-4678.cif,-1.2896416187286377,-1.257320761680603,mp-4678,0.020636522083336217,Stable,Stable
mp-1189871.cif,-0.972768783569336,-0.9659096598625184,mp-1189871,0.0,Stable,Stable
mp-561502.cif,-1.4148021936416626,-1.3700257539749146,mp-561502,0.144262260416669,Stable,Stable
mp-1245678.cif,-1.6002862453460691,-1.5827152729034424,mp-1245678,0.25692945609375073,Stable,Stable
mp-1246450.cif,0.3312028050422668,0.3025725185871124,mp-1246450,0.36307585833333267,Unstable,Unstable
mp-699469.cif,-0.8048883676528931,-0.8116165995597839,mp-699469,0.0,Stable,Stable
mp-541712.cif,-1.5029412508010864,-1.5301494598388672,mp-541712,0.0,Stable,Stable
mp-976247.cif,0.384145975112915,0.4105809032917022,mp-976247,0.4649287656746015,Unstable,Unstable
mp-1245486.cif,-0.5152333974838257,-0.5508042573928833,mp-1245486,0.2890318050000005,Stable,Stable
mp-569580.cif,-1.7943625450134275,-1.8325698375701904,mp-569580,0.04372773589285739,Stable,Stable
mp-773830.cif,-0.7061223983764648,-0.5790104866027832,mp-773830,0.21727048974999974,Stable,Stable
mp-1019378.cif,-1.426570177078247,-1.4099479913711548,mp-1019378,0.017318488749999972,Stable,Stable
mp-570315.cif,-0.7335387468338013,-0.6812590956687927,mp-570315,0.26315332487499177,Stable,Stable
mp-1080799.cif,-0.077365294098854,-0.2462807148694992,mp-1080799,0.9402272565000009,Stable,Stable
mp-1246275.cif,-0.2869108915328979,-0.249449536204338,mp-1246275,0.1447163583333282,Stable,Stable
mp-1360641.cif,0.0170172974467277,1.2516769170761108,mp-1360641,2.152743505564705,Unstable,Unstable
mp-1196230.cif,-0.8468686938285828,-0.791186511516571,mp-1196230,0.355157582173911,Stable,Stable
mp-1078389.cif,-0.4727528691291809,-0.5354622602462769,mp-1078389,0.010758138749999091,Stable,Stable
mp-1018099.cif,-1.541465163230896,-1.5439934730529783,mp-1018099,0.015742234791666476,Stable,Stable
mp-1247051.cif,-0.0937195196747779,-0.0797413364052772,mp-1247051,0.21248991158333386,Stable,Stable
mp-1208340.cif,0.7574712634086609,0.5711333751678467,mp-1208340,2.073906894375,Unstable,Unstable
mp-605821.cif,-2.018714189529419,-1.824572205543518,mp-605821,0.15121970517857175,Stable,Stable
mp-1245538.cif,-0.1942777335643768,-0.2050725817680359,mp-1245538,0.032032299999999125,Stable,Stable
mp-13098.cif,-1.0330967903137207,-1.0635793209075928,mp-13098,0.9360380049999986,Stable,Stable
mp-1029517.cif,-0.3749511837959289,-0.4057337641716003,mp-1029517,0.1162830578125007,Stable,Stable
mp-1247394.cif,-0.1496245861053466,-0.121590606868267,mp-1247394,0.09615111416666622,Stable,Stable
mp-679983.cif,-0.6485263109207153,-0.6629188060760498,mp-679983,0.007183700694458395,Stable,Stable
mp-1245596.cif,0.0699411332607269,0.0793466866016388,mp-1245596,0.2960599271264357,Unstable,Unstable
mp-1189295.cif,-0.3454228043556213,-0.3965155780315399,mp-1189295,1.2076156122222237,Stable,Stable
mp-27970.cif,0.1091709285974502,0.079769529402256,mp-27970,0.05397993733333628,Unstable,Unstable
mp-1219350.cif,-1.0375176668167114,-1.1374400854110718,mp-1219350,0.028990906449270604,Stable,Stable
mp-607806.cif,-2.0770623683929443,-2.1640408039093018,mp-607806,0.0,Stable,Stable
mp-1217099.cif,-1.1282424926757812,-1.1170638799667358,mp-1217099,0.002745354999998284,Stable,Stable
mp-703444.cif,-1.843352437019348,-1.844216108322144,mp-703444,0.0,Stable,Stable
mp-1246612.cif,-0.3639239072799682,-0.4533492624759674,mp-1246612,0.2562688637500017,Stable,Stable
mp-1245480.cif,-0.7800421118736267,-0.7599214911460876,mp-1245480,0.21226373097222329,Stable,Stable
mp-1180345.cif,0.0598374456167221,-0.0593017935752868,mp-1180345,0.39156547662499985,Stable,Unstable
mp-1391177.cif,-0.7785761952400208,-0.6724594831466675,mp-1391177,0.13227267600000037,Stable,Stable
mp-776452.cif,-3.202422380447388,-3.163588523864746,mp-776452,0.09467033101190836,Stable,Stable
mp-2718.cif,0.5346358418464661,0.3737374544143677,mp-2718,0.37373745291666616,Unstable,Unstable
mp-868032.cif,-1.1333816051483154,-1.136276125907898,mp-868032,0.15855172639535198,Stable,Stable
mp-1097065.cif,-1.4945214986801147,-1.431819200515747,mp-1097065,0.0,Stable,Stable
mp-648211.cif,-0.9342697262763976,-0.9576256275177002,mp-648211,0.02243096619791718,Stable,Stable
mp-1246014.cif,-0.30519700050354,-0.3286886811256408,mp-1246014,0.19134684041666628,Stable,Stable
mp-706430.cif,-0.9336616396903992,-1.012433648109436,mp-706430,0.04156773000000058,Stable,Stable
mp-1202072.cif,-0.9622040390968324,-0.9191792011260986,mp-1202072,0.27558607326922946,Stable,Stable
mp-1029619.cif,-0.3463225960731506,-0.4469983577728271,mp-1029619,0.08901903880953022,Stable,Stable
mp-1194108.cif,-0.9638624787330629,-1.128131866455078,mp-1194108,0.0,Stable,Stable
mp-1200895.cif,-0.3138764500617981,-0.3356038630008697,mp-1200895,0.039933175216051886,Stable,Stable
mp-1225717.cif,0.4018065929412842,0.3891482651233673,mp-1225717,0.38914827374999916,Unstable,Unstable
mp-1220939.cif,-1.8920215368270876,-1.8016780614852903,mp-1220939,0.10507952406250087,Stable,Stable
mp-1218704.cif,-2.7680795192718506,-2.830905675888061,mp-1218704,0.04340295928571791,Stable,Stable
mp-8102.cif,-0.1343175172805786,-0.1657091826200485,mp-8102,0.36505740142857235,Stable,Stable
mp-1194674.cif,-0.5259703993797302,-0.5124462842941284,mp-1194674,0.0,Stable,Stable
mp-1009601.cif,1.2976924180984497,1.139062762260437,mp-1009601,1.1390627124999995,Unstable,Unstable
mp-1245473.cif,-0.0367977581918239,-0.1191024705767631,mp-1245473,0.3104531984999994,Stable,Stable
mp-1225528.cif,-1.0947283506393433,-1.1740572452545166,mp-1225528,0.05166429749999679,Stable,Stable
mp-1245584.cif,0.0041456371545791,-0.0691293105483055,mp-1245584,0.31151733555555516,Stable,Unstable
mp-1244975.cif,-0.0235565900802612,-0.052312035113573,mp-1244975,0.6177373734000007,Stable,Stable
mp-1197127.cif,0.9782492518424988,1.015406847000122,mp-1197127,1.1620918630555526,Unstable,Unstable
mp-1206884.cif,-0.2494320571422577,-0.1559952944517135,mp-1206884,0.04054900744444545,Stable,Stable
mp-1247475.cif,0.1827177256345749,0.1537613123655319,mp-1247475,0.18953030909090884,Unstable,Unstable
mp-740754.cif,-1.1224814653396606,-1.1095318794250488,mp-740754,0.15947028242284844,Stable,Stable
mp-1358821.cif,0.9081699848175048,0.9465586543083192,mp-1358821,3.4105202025000017,Unstable,Unstable
mp-1245422.cif,0.1126412004232406,0.0680988356471061,mp-1245422,0.28584056125000146,Unstable,Unstable
mp-1192944.cif,-0.5410689115524292,-0.6675746440887451,mp-1192944,0.0,Stable,Stable
mp-1245772.cif,-0.4227660894393921,-0.3946552574634552,mp-1245772,0.19299558403097006,Stable,Stable
mp-1194039.cif,-1.238715648651123,-1.2540843486785889,mp-1194039,0.2935187325000017,Stable,Stable
mp-567459.cif,0.3282957673072815,0.2276421040296554,mp-567459,0.22764210597222245,Unstable,Unstable
mp-1225746.cif,0.4981169700622558,0.5144539475440979,mp-1225746,0.514453951250001,Unstable,Unstable
mp-1217108.cif,-1.1202536821365356,-0.8587813377380371,mp-1217108,0.8028528866666669,Stable,Stable
mp-1210601.cif,-0.4087417721748352,-0.2593473792076111,mp-1210601,1.2967223603846136,Stable,Stable
mp-1359894.cif,0.8202495574951172,0.8621038198471069,mp-1359894,3.1965880672499996,Unstable,Unstable
mp-1119132.cif,-0.1256251037120819,-0.147488385438919,mp-1119132,0.21786460492241133,Stable,Stable
mp-636056.cif,1.0824109315872192,0.8158648014068604,mp-636056,1.0369771337499998,Unstable,Unstable
mp-1228663.cif,-1.2224326133728027,-1.1809920072555542,mp-1228663,0.0,Stable,Stable
mp-1247461.cif,-0.4655821919441223,-0.4594191908836365,mp-1247461,0.3602444335000001,Stable,Stable
mp-754668.cif,-3.078970193862915,-3.073714256286621,mp-754668,0.09546812406249927,Stable,Stable
mp-752863.cif,-1.3043177127838137,-1.2796536684036257,mp-752863,0.008970973465908472,Stable,Stable
mp-28065.cif,-2.4188411235809326,-2.420877695083618,mp-28065,0.0,Stable,Stable
mp-1246515.cif,-1.5386489629745483,-1.551299810409546,mp-1246515,0.0,Stable,Stable
mp-1212266.cif,-1.4241966009140017,-1.436932921409607,mp-1212266,0.0,Stable,Stable
mp-1219585.cif,1.386968016624451,1.474483847618103,mp-1219585,2.2884659598437502,Unstable,Unstable
mp-1189989.cif,1.5917941331863403,1.6043922901153564,mp-1189989,1.7282288607031244,Unstable,Unstable
mp-1202727.cif,0.5152862668037415,0.5361858606338501,mp-1202727,0.5610695978124998,Unstable,Unstable
mp-1245574.cif,-0.4990192651748657,-0.506449818611145,mp-1245574,0.06185921133332872,Stable,Stable
mp-754512.cif,-0.6298298239707947,-0.6222417950630188,mp-754512,0.2998357197685193,Stable,Stable
mp-637256.cif,-0.160442367196083,-0.1530130207538604,mp-637256,0.12030490777777203,Stable,Stable
mp-1197141.cif,-0.694417417049408,-0.8995190262794495,mp-1197141,0.5982964733014686,Stable,Stable
mp-1246424.cif,-0.3632810115814209,-0.4141496121883392,mp-1246424,0.29128505611111066,Stable,Stable
mp-562172.cif,-0.8268724083900452,-0.8487504124641418,mp-562172,0.0,Stable,Stable
mp-1246668.cif,-0.0966074913740158,-0.1002620756626129,mp-1246668,0.21587460592105323,Stable,Stable
mp-1246298.cif,-0.5700832605361938,-0.5983890295028687,mp-1246298,0.11228546111111015,Stable,Stable
mp-1246032.cif,-0.4857567548751831,-0.4545722603797912,mp-1246032,0.36476610166666656,Stable,Stable
mp-1001079.cif,-0.0082934349775314,0.0105357896536588,mp-1001079,0.41196654675000133,Unstable,Stable
mp-568498.cif,-0.9211150407791138,-0.933420181274414,mp-568498,0.0,Stable,Stable
mp-1245787.cif,0.0733305066823959,0.168990209698677,mp-1245787,0.33847711433333316,Unstable,Unstable
mp-1233979.cif,-2.19148588180542,-2.201922416687012,mp-1233979,0.38813792142857473,Stable,Stable
mp-1245922.cif,-0.8521348237991333,-0.9587605595588684,mp-1245922,0.08168255092592602,Stable,Stable
mp-1029359.cif,-1.8812004327774048,-1.8755446672439573,mp-1029359,0.0,Stable,Stable
mp-1200374.cif,-0.1362297683954239,-0.0081733521074056,mp-1200374,0.6108433949652756,Stable,Stable
mp-1209746.cif,-2.0257394313812256,-2.083580017089844,mp-1209746,0.0,Stable,Stable
mp-675089.cif,-1.2969290018081665,-0.6645365953445435,mp-675089,0.994766616486114,Stable,Stable
mp-1080727.cif,-1.04079270362854,-0.9641816020011902,mp-1080727,1.2380933960000045,Stable,Stable
mp-1236949.cif,0.6098615527153015,0.5166159868240356,mp-1236949,1.7969885478431271,Unstable,Unstable
mp-1192067.cif,0.1331412345170974,0.1223964095115661,mp-1192067,0.1657570781381139,Unstable,Unstable
mp-653586.cif,0.1008431613445282,0.1271770745515823,mp-653586,0.44183242590909,Unstable,Unstable
mp-1180048.cif,-0.9086026549339294,-1.064536452293396,mp-1180048,0.19299444833333457,Stable,Stable
mp-1216011.cif,-0.1767871528863906,-0.1987543255090713,mp-1216011,0.12556332785714552,Stable,Stable
mp-1203953.cif,-1.7483270168304443,-1.7612109184265137,mp-1203953,0.08576379237501897,Stable,Stable
mp-1218989.cif,-1.0063878297805786,-1.066777586936951,mp-1218989,0.04410884145833194,Stable,Stable
mp-1245380.cif,-0.2474941462278366,-0.2797873616218567,mp-1245380,0.29963810035714467,Stable,Stable
mp-1245932.cif,0.0175421983003616,0.1140119805932045,mp-1245932,0.304925613,Unstable,Unstable
mp-1193817.cif,-0.0575258582830429,-0.1059326454997062,mp-1193817,0.3294079221428552,Stable,Stable
mp-579496.cif,-0.2330116778612136,-0.2513298690319061,mp-579496,0.0,Stable,Stable
mp-1214251.cif,0.2004043012857437,-0.0064964150078594,mp-1214251,0.10764074121093792,Stable,Unstable
mp-1245355.cif,-1.19087815284729,-1.2206463813781738,mp-1245355,0.1776229770312483,Stable,Stable
mp-29754.cif,-0.614594042301178,-0.6219862103462219,mp-29754,0.0,Stable,Stable
mp-23745.cif,-0.8655843138694763,-0.8736370801925659,mp-23745,0.19849864584374988,Stable,Stable
mp-6977.cif,-1.2502743005752563,-1.1858389377593994,mp-6977,0.03151386449999993,Stable,Stable
mp-1029737.cif,-1.2727748155593872,-1.23837149143219,mp-1029737,0.042143475416672516,Stable,Stable
mp-542791.cif,-2.0209550857543945,-2.108393907546997,mp-542791,1.4276666666646065e-05,Stable,Stable
mp-1030704.cif,-0.6174589991569519,-0.6170554161071777,mp-1030704,0.0,Stable,Stable
mp-1246387.cif,-0.4545003771781921,-0.5335173606872559,mp-1246387,0.363773620937506,Stable,Stable
mp-13099.cif,-1.6245582103729248,-1.7519060373306274,mp-13099,0.24771123500000058,Stable,Stable
mp-27989.cif,0.262168824672699,0.1929748356342315,mp-27989,0.46096180703125,Unstable,Unstable
mp-1201225.cif,-0.8557283282279968,-0.9524186253547668,mp-1201225,0.9905609520499947,Stable,Stable
mp-1208230.cif,-0.2460293024778366,-0.251481682062149,mp-1208230,1.4850656248333305,Stable,Stable
mp-775788.cif,-2.479379415512085,-2.4465925693511963,mp-775788,0.21221269399999976,Stable,Stable
mp-726756.cif,0.0856548100709915,-0.230653241276741,mp-726756,0.4907913812878766,Stable,Unstable
mp-775824.cif,-2.341222047805786,-2.332081794738769,mp-775824,0.13227990675000179,Stable,Stable
mp-1191312.cif,-0.2159284502267837,-0.2876699864864349,mp-1191312,1.4267195375000004,Stable,Stable
mp-1018733.cif,0.8193548321723938,0.7493382096290588,mp-1018733,0.7493382050000008,Unstable,Unstable
mp-1199676.cif,-1.2039200067520142,-1.156591773033142,mp-1199676,0.0,Stable,Stable
mp-1207397.cif,0.210923746228218,0.2466691434383392,mp-1207397,1.3843922361666667,Unstable,Unstable
mp-1246049.cif,-0.1419350206851959,-0.160205066204071,mp-1246049,0.15931765888888805,Stable,Stable
mp-1246444.cif,0.4828656911849975,0.3577827513217926,mp-1246444,0.35778275340909005,Unstable,Unstable
mp-757652.cif,-1.1629576683044434,-1.156254768371582,mp-757652,0.004657284924086902,Stable,Stable
mp-1246742.cif,0.3643803000450134,0.3996569216251373,mp-1246742,0.3996569113043478,Unstable,Unstable
mp-560230.cif,-0.8573159575462341,-0.919411301612854,mp-560230,0.0,Stable,Stable
mp-1247064.cif,-0.6909546852111816,-0.5902366638183594,mp-1247064,0.08428642083333404,Stable,Stable
mp-1182015.cif,2.9891245365142822,2.441445589065552,mp-1182015,2.4689282725000012,Unstable,Unstable
mp-14763.cif,-0.9648200273513794,-1.025200366973877,mp-14763,0.0,Stable,Stable
mp-1247511.cif,-0.0762261897325515,-0.0258980840444564,mp-1247511,0.44363368157566985,Stable,Stable
mp-1193689.cif,-0.0494558364152908,-0.1901937127113342,mp-1193689,0.1653499130803553,Stable,Stable
mp-1200941.cif,-0.2394633144140243,-0.2492271810770034,mp-1200941,0.17415784708333248,Stable,Stable
mp-1212696.cif,-0.5614820122718811,-0.5514836311340332,mp-1212696,0.07928757981481294,Stable,Stable
mp-1193813.cif,-2.2255163192749023,-2.310722589492798,mp-1193813,0.45199737589101296,Stable,Stable
mp-24019.cif,-0.6746146082878113,-0.7409287095069885,mp-24019,0.30225145297618994,Stable,Stable
mp-625686.cif,-0.4907182455062866,-0.4659840166568756,mp-625686,0.5061067662222198,Stable,Stable
mp-1181463.cif,0.001902163028717,0.0444710254669189,mp-1181463,0.7165065872265615,Unstable,Unstable
mp-1191221.cif,0.7412871718406677,0.5386227369308472,mp-1191221,1.1030690036363637,Unstable,Unstable
mp-1182073.cif,-0.8878368139266968,-1.0630468130111694,mp-1182073,0.544181025851449,Stable,Stable
mp-1009541.cif,0.5567006468772888,0.6468985676765442,mp-1009541,0.8307409131321837,Unstable,Unstable
mp-565428.cif,-1.5977858304977417,-1.63726007938385,mp-565428,0.010062201304347873,Stable,Stable
mp-1192810.cif,-0.7748605608940125,-0.6548170447349548,mp-1192810,0.9534650335833428,Stable,Stable
mp-1217103.cif,-1.2599843740463257,-1.237826943397522,mp-1217103,0.0,Stable,Stable
mp-1245746.cif,0.0453856736421585,-0.0659450218081474,mp-1245746,0.26651128135416613,Stable,Unstable
mp-849229.cif,-1.120375394821167,-1.10645854473114,mp-849229,0.009179653181815794,Stable,Stable
mp-1106104.cif,0.9407832026481628,1.0526330471038818,mp-1106104,1.6951203604273486,Unstable,Unstable
mp-1245812.cif,-0.0754727870225906,0.0539529174566268,mp-1245812,0.4224157989285704,Unstable,Stable
mp-504828.cif,-1.393796682357788,-1.3577953577041626,mp-504828,0.0,Stable,Stable
mp-1246649.cif,-0.554347574710846,-0.615540087223053,mp-1246649,0.0,Stable,Stable
mp-1246747.cif,0.0762248486280441,-0.0026172979269176,mp-1246747,0.2212542750333295,Stable,Unstable
mp-728567.cif,1.3389593362808228,1.3133902549743652,mp-728567,1.6920674398214306,Unstable,Unstable
mp-618375.cif,-0.3854274153709411,-0.4685446619987488,mp-618375,0.2666433397435899,Stable,Stable
mp-20419.cif,-0.6878622174263,-0.6883296966552734,mp-20419,0.0,Stable,Stable
mp-1245733.cif,-1.3503588438034058,-1.2665677070617676,mp-1245733,0.346976541250001,Stable,Stable
mp-1194636.cif,-1.4625219106674194,-1.414301872253418,mp-1194636,0.09054443950215241,Stable,Stable
mp-1246857.cif,-1.169247031211853,-1.2343932390213013,mp-1246857,0.1611756813636358,Stable,Stable
mp-568293.cif,-0.9323766827583312,-0.9283447861671448,mp-568293,0.031375908249998474,Stable,Stable
mp-1180300.cif,-0.2880765199661255,-0.424675315618515,mp-1180300,0.09692177300001958,Stable,Stable
mp-36903.cif,-1.4451998472213743,-1.4146389961242676,mp-36903,0.007499554500000727,Stable,Stable
mp-1247459.cif,-0.8309561610221863,-0.89936363697052,mp-1247459,0.06338541491228078,Stable,Stable
mp-1095503.cif,-0.7505149245262146,-0.8326120376586914,mp-1095503,0.5736897292708338,Stable,Stable
mp-1179042.cif,0.5499508380889893,0.4331063628196716,mp-1179042,0.5034397010763882,Unstable,Unstable
mp-662551.cif,-0.3854165077209472,-0.304295152425766,mp-662551,0.6832117195,Stable,Stable
mp-1228031.cif,-1.2589409351348877,-1.1820813417434692,mp-1228031,0.00384072946502112,Stable,Stable
mp-707784.cif,-1.333309531211853,-1.2915772199630735,mp-707784,0.0017794620625011248,Stable,Stable
mp-1246347.cif,-0.3728750944137573,-0.4463011920452118,mp-1246347,0.3165146516714561,Stable,Stable
mp-1102371.cif,1.423141360282898,1.3050745725631714,mp-1102371,2.056778179166667,Unstable,Unstable
mp-1246782.cif,-0.9185490012168884,-0.7967260479927063,mp-1246782,0.32305538555555735,Stable,Stable
mp-1204820.cif,-0.7764675617218018,-0.6767392158508301,mp-1204820,0.5009906395312509,Stable,Stable
mp-4396.cif,-1.6041878461837769,-1.5901765823364258,mp-4396,0.0,Stable,Stable
mp-1246848.cif,-0.4326281547546386,-0.4277576804161072,mp-1246848,0.20149393785714587,Stable,Stable
mp-861914.cif,-0.6649798154830933,-0.6938655376434326,mp-861914,0.0,Stable,Stable
mp-726636.cif,0.0883015990257263,0.2604359686374664,mp-726636,0.6757843012916664,Unstable,Unstable
mp-1246890.cif,-0.4540581703186035,-0.4429335594177246,mp-1246890,0.29406526,Stable,Stable
mp-1205028.cif,-0.5993874669075012,-0.605239987373352,mp-1205028,0.0,Stable,Stable
mp-1223479.cif,-0.9197397828102112,-0.8690320253372192,mp-1223479,0.17915558378205176,Stable,Stable
mp-625385.cif,-0.4142757058143616,-0.3621553480625152,mp-625385,0.5156459934999988,Stable,Stable
mp-560323.cif,-1.297173261642456,-1.2421363592147827,mp-560323,0.05375843432692129,Stable,Stable
mp-1246691.cif,-0.6109563708305359,-0.644360363483429,mp-1246691,0.1153347852777813,Stable,Stable
mp-1208917.cif,-0.223986729979515,-0.1825614124536514,mp-1208917,1.4827827981666646,Stable,Stable
mp-1206642.cif,-0.6692889332771301,-0.6292627453804016,mp-1206642,0.1058532247983841,Stable,Stable
mp-1190850.cif,-0.1670795381069183,-0.2260189652442932,mp-1190850,0.5772788132954467,Stable,Stable
mp-1203459.cif,-1.3908439874649048,-1.3661606311798096,mp-1203459,0.0,Stable,Stable
mp-24741.cif,-1.5079195499420166,-1.5716876983642578,mp-24741,0.0,Stable,Stable
mp-559044.cif,0.0278310775756835,0.0239481404423713,mp-559044,0.16284084895833395,Unstable,Unstable
mp-1246210.cif,-0.5684260725975037,-0.554883599281311,mp-1246210,0.3424633295370372,Stable,Stable
mp-1213900.cif,-0.8592918515205383,-0.8572282195091248,mp-1213900,0.6267964347807027,Stable,Stable
mp-1245233.cif,0.0026552081108093,-0.0211956482380628,mp-1245233,0.6488537591999997,Stable,Unstable
mp-574060.cif,-0.0932203233242034,-0.1348675638437271,mp-574060,0.38589190141666485,Stable,Stable
mp-1219842.cif,-2.376079797744751,-2.269371509552002,mp-1219842,0.15607073879629496,Stable,Stable
